Temperature,Humidity,PM2.5,PM10,NO2,SO2,CO,Proximity_to_Industrial_Areas,Population_Density,Air Quality
29.4,48.5,0.7,10.9,16.1,5.0,1.17,10.2,543.0,0
28.2,58.3,0.7,90.0,16.1,5.0,0.98,5.1,543.0,3
32.0,69.7,0.7,10.9,36.1,20.5,0.98,6.8,543.0,3
29.4,60.0,0.7,20.6,16.1,5.0,0.98,5.1,543.0,0
29.4,63.1,0.7,10.9,16.1,5.0,0.98,11.0,543.0,0
17.5,73.8,0.7,8.8,16.2,8.4,0.98,10.8,543.0,0
33.2,49.8,1.4,23.3,16.1,25.8,0.98,6.8,543.0,3
29.4,66.0,0.7,54.0,44.3,22.7,0.98,5.1,641.0,1
29.4,58.3,0.7,40.3,16.1,5.0,1.15,10.8,264.0,0
32.0,58.3,43.3,10.9,16.1,9.5,0.98,7.8,543.0,2
25.0,63.9,0.7,10.8,16.1,5.0,0.98,10.1,543.0,0
25.7,58.3,0.7,10.9,16.1,10.6,0.98,9.5,543.0,2
35.1,69.2,0.7,30.3,16.1,27.6,0.98,4.9,543.0,1
26.7,58.3,0.7,10.9,16.1,5.0,0.98,10.0,543.0,0
29.4,44.9,0.7,9.2,16.1,5.0,0.98,5.1,543.0,0
29.4,58.3,0.7,19.2,16.1,5.0,0.98,7.3,543.0,2
25.9,62.8,0.7,10.9,16.1,19.0,0.98,5.3,543.0,2
29.4,58.3,10.6,10.9,16.1,8.9,0.98,10.5,265.0,0
29.4,97.9,54.0,76.8,16.1,16.4,0.98,5.1,543.0,3
24.9,63.5,0.7,13.9,16.1,4.3,0.98,16.4,543.0,0
29.4,58.3,0.7,10.9,16.1,3.7,0.98,5.1,543.0,0
26.7,58.3,0.7,6.4,16.1,5.0,0.98,11.8,533.0,0
30.4,58.3,0.7,10.9,16.1,4.0,2.2,5.1,543.0,3
29.4,58.3,0.7,52.8,16.1,5.0,1.87,2.5,543.0,1
29.4,73.4,0.7,10.9,16.1,5.0,0.98,11.0,194.0,0
29.4,58.3,0.7,10.9,16.1,11.3,0.99,11.1,543.0,0
36.6,75.5,0.7,10.9,16.1,5.0,0.98,5.1,543.0,3
18.8,58.3,0.7,15.8,16.1,5.0,1.09,5.1,543.0,0
26.3,58.3,0.7,29.5,16.1,3.7,0.98,5.1,543.0,0
29.4,58.3,0.7,10.9,36.5,5.0,1.89,5.1,543.0,3
23.0,50.7,0.7,10.9,16.1,2.1,1.12,12.4,543.0,0
29.4,58.3,0.7,10.9,16.1,5.5,0.82,5.1,543.0,0
21.4,76.9,0.7,10.9,16.1,5.0,0.98,5.1,543.0,0
44.7,75.6,6.6,28.3,16.1,5.0,0.98,5.1,643.0,3
29.4,58.3,0.7,10.9,16.1,3.6,0.98,12.9,266.0,0
32.3,82.0,0.7,18.7,16.1,14.7,2.03,5.1,600.0,3
33.5,70.8,0.7,16.3,16.1,15.9,1.63,5.1,543.0,2
33.1,52.0,0.7,15.9,16.1,12.1,0.98,5.1,543.0,2
29.4,58.3,0.7,19.9,18.6,7.7,1.04,10.3,543.0,0
29.9,77.8,0.7,10.9,16.1,20.0,0.98,6.0,681.0,3
29.4,58.3,0.7,5.0,16.1,5.0,0.98,11.0,543.0,0
29.4,73.9,0.7,10.9,16.1,5.0,0.98,5.1,543.0,2
29.4,40.0,0.7,23.0,16.1,6.2,0.98,12.5,318.0,0
21.9,58.3,0.7,10.9,16.1,5.0,0.98,12.5,543.0,0
44.9,58.3,0.7,10.9,16.1,5.0,0.98,4.0,543.0,1
27.0,45.5,6.2,10.9,16.1,5.0,0.98,5.1,205.0,0
29.4,87.5,0.7,10.9,40.4,5.0,2.14,2.9,543.0,1
29.4,78.5,0.7,109.9,16.1,9.2,0.98,5.0,334.0,2
23.5,51.6,0.7,10.9,16.1,7.4,0.92,19.7,543.0,0
29.4,75.7,19.0,10.9,16.1,5.0,0.98,5.1,316.0,0
35.4,58.3,0.7,53.0,21.0,10.4,0.98,6.6,543.0,2
29.4,68.2,0.7,10.9,16.1,5.0,0.98,4.8,543.0,3
21.0,60.5,4.6,8.9,16.1,5.0,0.93,10.2,378.0,0
29.4,58.3,0.7,30.7,16.1,12.5,0.98,5.1,543.0,2
29.4,58.3,0.7,10.9,16.1,5.0,0.98,5.1,543.0,1
29.4,66.7,0.7,10.9,16.1,7.8,0.98,10.4,543.0,0
29.4,58.3,0.7,6.4,16.1,1.7,0.94,5.1,543.0,0
29.4,58.3,0.7,10.9,16.1,16.7,2.0,5.3,543.0,3
29.4,58.3,0.7,10.9,16.1,13.3,2.84,4.1,543.0,1
22.5,73.0,0.7,10.9,16.1,5.5,0.95,5.1,543.0,0
29.4,57.9,0.7,59.6,16.1,9.4,0.98,5.1,543.0,2
24.6,58.3,0.7,10.9,21.7,5.0,0.98,5.1,543.0,0
32.0,70.7,0.7,11.3,16.1,5.0,1.6,5.1,543.0,2
29.5,58.3,27.9,10.9,16.1,23.1,0.98,7.7,586.0,3
32.5,68.3,0.7,10.9,16.1,9.5,0.98,6.5,543.0,2
33.0,58.3,0.7,10.9,36.1,7.6,1.75,5.1,543.0,2
29.4,86.8,0.7,10.9,16.1,6.0,0.98,5.1,543.0,2
29.4,58.3,0.7,4.7,16.1,7.3,0.93,11.4,543.0,0
27.4,81.5,0.7,30.4,16.1,12.8,0.98,5.1,341.0,2
29.4,58.3,0.7,10.9,16.1,5.0,0.98,12.5,543.0,0
29.4,68.9,2.0,11.5,23.6,13.0,1.46,7.1,638.0,2
27.7,78.7,1.1,10.9,16.1,5.0,0.98,5.1,543.0,2
29.4,58.3,1.2,5.6,16.1,5.0,0.98,5.1,310.0,2
22.9,66.9,7.8,16.3,16.1,8.1,0.98,10.0,543.0,0
29.4,78.9,0.7,19.0,31.3,5.0,1.74,6.8,714.0,2
28.0,58.3,0.7,37.3,16.1,11.1,0.98,5.1,442.0,2
33.4,85.5,11.7,10.9,16.1,12.4,0.98,3.0,927.0,1
22.9,40.5,0.7,7.3,16.1,0.9,0.98,12.6,543.0,0
29.4,59.7,0.7,25.3,16.1,5.0,0.98,5.1,543.0,2
36.2,77.1,0.7,10.9,16.1,5.0,1.38,5.1,543.0,2
29.4,75.9,0.7,10.9,16.1,5.0,0.98,5.1,543.0,0
32.8,60.4,0.7,10.9,16.1,5.7,0.98,12.5,543.0,2
29.4,71.5,0.7,10.9,16.1,4.8,0.89,5.1,384.0,0
29.4,81.8,0.7,17.5,21.8,12.8,0.98,5.1,543.0,2
29.4,58.3,0.7,21.1,16.1,5.0,0.98,6.6,543.0,2
24.2,58.3,0.7,10.9,16.1,5.0,0.98,5.1,239.0,0
47.3,88.4,0.7,10.9,16.1,21.7,0.98,8.2,543.0,1
40.0,58.3,0.7,46.0,45.1,5.0,2.03,5.1,543.0,1
29.4,58.3,0.7,10.9,13.3,5.7,1.08,5.1,543.0,0
20.1,58.3,0.7,10.9,16.1,9.1,0.98,10.4,543.0,0
42.6,58.3,17.9,10.9,16.1,5.0,1.91,5.1,543.0,1
33.7,58.3,0.7,10.9,33.1,5.0,2.28,5.6,576.0,3
29.0,58.3,0.7,10.9,16.1,5.0,1.53,5.0,543.0,2
30.7,58.3,0.7,20.8,16.1,13.4,1.87,7.2,543.0,2
37.3,90.7,0.7,43.8,16.1,19.6,2.45,3.1,543.0,1
29.4,70.5,0.7,15.2,24.1,5.0,0.98,5.1,543.0,2
33.7,58.3,30.0,47.3,16.1,5.0,0.98,6.0,543.0,2
29.4,44.6,0.7,10.9,16.1,5.0,0.95,10.0,543.0,0
28.9,58.3,0.7,10.9,16.1,10.3,1.61,8.1,543.0,2
33.5,97.1,0.7,24.1,26.8,5.0,0.98,5.1,543.0,3
25.2,42.6,0.7,10.9,16.1,5.0,0.98,10.8,543.0,0
30.2,79.7,0.7,10.9,16.1,6.5,1.63,5.9,543.0,2
29.4,74.6,0.7,10.9,16.1,5.0,2.61,3.5,543.0,3
29.4,64.3,0.7,74.1,14.2,5.0,0.98,5.1,489.0,2
29.4,58.3,0.7,55.1,16.1,11.3,0.98,6.9,664.0,2
29.4,58.3,0.7,10.9,16.1,16.9,0.98,9.0,543.0,3
29.3,78.5,0.7,10.9,16.1,5.0,1.48,5.1,451.0,2
29.4,58.3,0.7,10.9,16.1,4.1,0.98,12.7,543.0,0
31.0,57.1,0.7,27.2,16.1,8.1,1.54,5.1,543.0,2
29.4,58.3,0.7,10.9,16.1,14.7,2.97,5.2,543.0,3
29.4,58.3,0.7,31.3,16.1,5.0,0.98,5.1,340.0,0
30.2,87.8,3.4,10.9,16.1,5.0,1.47,7.3,543.0,2
28.0,65.1,0.7,5.2,16.1,7.9,0.9,10.7,543.0,0
31.3,58.3,0.7,10.9,16.1,5.0,0.98,5.1,543.0,0
22.8,83.4,0.7,10.9,16.1,5.0,0.98,5.1,543.0,3
25.9,55.8,0.7,29.3,16.1,9.6,0.98,5.7,543.0,2
29.4,58.3,0.7,10.9,16.1,31.5,0.98,5.1,937.0,1
29.4,58.3,0.7,14.3,16.1,5.0,1.75,5.1,543.0,3
29.4,58.3,0.7,10.9,16.1,5.0,2.28,3.2,543.0,1
23.2,57.5,0.7,26.2,16.1,5.0,0.98,5.1,500.0,0
30.5,58.3,0.7,10.9,16.1,33.9,0.98,5.1,543.0,1
29.4,58.3,0.7,10.9,16.1,5.0,0.98,5.1,543.0,2
29.4,58.3,39.4,10.9,16.1,6.8,0.98,4.2,543.0,3
29.4,58.3,0.7,10.9,16.1,5.0,0.99,10.1,543.0,0
27.6,52.0,0.7,53.6,16.1,5.0,0.98,5.1,543.0,2
21.5,72.6,4.5,9.5,16.1,5.0,0.98,5.1,543.0,0
31.3,101.5,0.7,10.9,16.1,18.2,0.98,7.6,488.0,3
29.4,76.6,0.7,10.9,27.9,5.0,0.98,5.4,543.0,2
29.4,56.4,0.7,10.9,12.9,5.1,1.07,5.1,543.0,0
29.4,55.4,3.0,15.1,16.1,21.8,1.76,5.1,543.0,2
38.1,58.3,0.7,10.9,16.1,16.5,0.98,6.4,543.0,3
41.5,58.3,0.7,93.5,16.1,12.8,0.98,10.4,561.0,3
33.1,99.2,0.7,10.9,16.1,26.4,0.98,5.1,543.0,1
28.2,89.5,0.7,53.9,29.1,5.0,1.29,6.7,543.0,2
33.6,58.3,0.7,10.9,30.2,10.6,1.24,6.3,543.0,2
32.5,53.4,0.7,10.9,16.1,10.8,0.98,7.5,543.0,2
24.5,65.2,0.7,10.9,16.1,5.4,0.98,5.1,368.0,0
29.2,58.3,0.7,10.9,16.1,5.0,0.98,5.1,543.0,2
29.4,84.9,0.7,10.9,16.1,23.4,0.98,3.5,543.0,1
29.4,58.3,0.7,10.9,16.1,10.5,0.98,5.6,543.0,2
26.2,58.3,0.7,10.9,16.1,9.9,0.98,5.1,543.0,0
24.5,93.6,0.7,10.9,16.1,5.0,0.98,8.3,543.0,2
29.4,64.6,0.7,10.9,16.1,6.2,1.04,5.1,543.0,0
29.4,58.3,0.7,15.2,16.1,4.4,0.98,10.5,543.0,0
38.3,99.0,0.7,10.9,16.1,5.0,2.69,3.8,808.0,3
25.9,58.3,1.5,10.3,16.1,5.0,0.98,5.1,386.0,0
29.4,65.1,0.7,10.9,16.1,5.0,0.98,5.1,543.0,0
29.4,75.1,0.7,36.0,16.1,5.0,0.98,5.1,543.0,2
29.4,59.5,0.7,11.3,16.1,5.0,0.98,10.7,543.0,0
29.4,49.6,0.7,10.9,16.1,5.0,0.98,5.1,543.0,2
28.0,80.2,0.7,10.9,34.3,12.3,0.98,5.1,543.0,2
26.1,48.5,0.7,10.9,16.1,5.0,0.98,10.4,543.0,0
28.0,90.3,0.7,58.2,16.1,7.9,0.98,5.1,662.0,3
37.8,58.3,0.7,85.1,16.1,20.1,0.98,6.5,543.0,1
31.6,102.7,0.7,10.9,35.0,1.7,2.0,4.4,543.0,3
29.4,58.3,0.7,22.1,16.1,15.5,0.98,5.0,543.0,2
25.5,58.3,0.7,10.9,16.1,5.0,0.98,17.8,543.0,0
36.6,58.3,0.7,25.9,16.1,5.0,0.98,4.0,470.0,3
29.8,58.3,10.7,19.8,16.1,5.0,2.0,5.1,543.0,2
29.4,58.3,0.7,10.9,16.1,5.0,0.98,5.1,543.0,1
26.2,62.0,0.7,86.0,16.1,7.6,0.98,5.9,543.0,2
27.6,58.3,0.7,10.9,16.1,5.0,1.07,11.0,543.0,0
29.4,58.3,0.7,10.9,16.1,5.0,0.98,5.1,470.0,0
23.7,51.7,0.7,22.2,16.1,7.0,0.98,10.6,543.0,0
29.4,75.5,6.4,10.9,16.1,5.0,0.98,9.0,543.0,3
29.1,61.2,0.7,10.9,16.1,5.1,0.98,9.3,543.0,2
28.4,48.0,0.7,17.7,16.1,5.0,0.98,16.4,543.0,0
34.5,58.3,0.7,10.9,16.1,5.0,0.98,5.1,543.0,2
29.4,58.3,0.7,10.9,16.1,5.0,0.98,10.1,430.0,0
29.4,58.3,0.7,19.0,16.1,9.6,0.98,4.8,429.0,3
23.4,54.7,0.7,10.9,16.1,4.5,0.98,5.1,543.0,0
29.4,76.6,0.7,135.5,16.1,10.0,0.98,5.1,543.0,3
29.4,80.3,0.7,10.9,16.1,22.3,2.38,5.1,543.0,1
29.8,75.8,0.7,10.9,16.1,4.0,0.98,6.3,543.0,2
29.4,58.3,0.7,10.9,16.1,5.0,0.96,14.8,543.0,0
32.1,54.6,0.7,13.6,16.1,5.0,0.98,5.2,543.0,2
29.4,58.3,0.7,101.9,16.1,5.0,1.82,7.4,543.0,3
23.3,58.3,0.7,10.9,16.1,5.0,0.98,13.4,543.0,0
29.4,100.1,0.7,10.9,16.1,15.5,0.98,5.1,543.0,3
29.4,100.3,0.7,10.9,16.1,20.2,2.19,4.2,543.0,3
29.6,83.0,0.7,10.9,16.1,5.0,0.98,5.1,543.0,0
25.3,58.3,0.7,44.0,16.1,5.0,1.41,5.1,543.0,2
29.4,60.3,0.7,10.9,16.1,5.1,0.88,5.1,543.0,0
23.9,61.4,0.7,40.3,16.1,5.0,0.98,5.1,543.0,2
23.9,58.3,0.7,9.9,16.1,5.0,0.93,5.1,438.0,0
32.5,71.3,0.7,10.9,16.1,5.0,2.16,5.1,730.0,3
29.4,71.9,5.4,10.9,16.1,15.6,2.81,6.4,543.0,1
29.4,83.3,0.7,18.4,16.1,15.1,1.54,5.1,543.0,2
26.7,71.3,0.7,12.7,16.1,5.0,0.98,11.1,543.0,0
29.4,58.3,22.5,52.0,16.1,5.0,0.98,5.1,543.0,1
34.7,58.3,8.9,10.9,16.1,8.5,0.98,6.0,543.0,2
33.5,58.3,0.7,10.9,31.2,5.7,0.98,5.6,543.0,2
26.0,54.9,0.7,22.4,16.1,7.0,1.02,5.1,210.0,0
29.4,58.3,0.7,10.9,16.1,4.7,0.98,10.2,379.0,0
23.4,58.3,0.7,10.9,16.1,4.3,1.19,11.3,543.0,0
25.6,58.3,0.7,3.6,16.1,5.0,0.98,11.4,543.0,0
22.5,41.5,0.7,10.9,16.1,3.2,1.01,5.1,543.0,0
29.4,58.3,0.7,10.9,16.1,5.0,0.98,6.0,543.0,2
47.2,58.3,0.7,10.9,42.9,21.1,0.98,5.1,543.0,1
29.4,60.1,0.7,10.9,22.2,5.0,0.98,5.1,543.0,2
29.4,58.3,0.7,10.9,16.1,5.0,1.59,5.1,543.0,2
29.4,47.3,0.7,6.9,16.1,5.5,0.98,15.7,543.0,0
21.5,73.3,0.7,10.9,16.1,5.0,0.94,5.1,543.0,0
40.0,66.1,0.7,10.9,28.1,2.7,1.66,5.9,745.0,3
29.4,58.3,0.7,10.9,28.2,5.0,0.98,8.5,543.0,3
27.2,43.8,0.7,10.9,16.1,5.0,1.03,12.1,543.0,0
29.4,96.2,0.7,65.4,16.1,5.0,0.98,5.1,661.0,3
29.4,91.9,0.7,10.9,16.1,5.0,0.98,3.1,543.0,1
26.4,58.3,20.6,10.9,16.1,5.0,1.46,6.7,576.0,2
47.4,58.3,0.7,96.6,16.1,14.9,0.98,5.7,543.0,1
29.7,74.4,0.7,6.0,16.1,3.5,0.74,5.1,583.0,0
29.4,63.2,0.7,19.6,16.1,9.9,0.98,5.1,543.0,3
29.4,75.7,0.7,9.3,16.1,5.2,0.98,16.0,541.0,0
30.8,67.6,0.7,10.9,16.1,5.0,1.42,8.7,543.0,2
30.2,56.8,0.7,4.7,16.1,10.2,0.98,5.1,543.0,2
21.5,58.3,0.7,8.1,16.1,5.0,0.98,15.6,381.0,0
33.1,84.4,0.7,10.9,17.2,5.0,1.61,5.1,504.0,2
24.1,58.3,22.8,26.0,16.1,5.0,0.98,5.1,543.0,0
29.4,84.6,34.1,10.9,23.9,9.4,0.98,5.1,543.0,2
29.4,76.6,0.7,16.5,16.1,5.0,0.98,16.7,543.0,0
29.4,51.4,18.6,10.9,16.1,5.0,1.01,5.1,543.0,0
29.4,100.8,0.7,30.0,16.1,5.0,0.98,7.2,543.0,3
29.4,58.3,0.7,62.9,16.1,5.0,0.98,5.1,617.0,1
29.4,58.3,0.7,34.1,16.1,17.2,1.33,6.5,543.0,2
29.4,58.3,0.7,34.0,25.6,7.6,1.21,6.1,543.0,2
32.0,58.3,0.7,10.9,16.1,5.0,1.65,5.1,543.0,2
28.3,52.1,0.7,9.8,16.1,2.7,0.98,5.1,271.0,0
29.4,58.3,57.6,10.9,38.9,5.0,2.15,3.4,543.0,3
27.5,55.1,0.7,10.9,16.1,5.0,1.38,5.1,543.0,2
42.7,58.3,0.7,10.9,16.1,29.3,0.98,5.1,543.0,3
30.2,58.3,0.7,44.0,16.1,5.0,0.98,6.4,543.0,2
29.4,70.7,0.7,78.1,16.1,16.2,0.98,7.2,543.0,3
29.4,103.6,0.7,50.4,16.1,5.0,0.98,3.3,543.0,1
26.3,58.3,0.7,8.2,16.1,3.4,0.98,17.0,543.0,0
29.4,70.2,0.7,81.9,16.1,16.0,0.98,5.1,543.0,1
29.4,58.3,0.7,10.9,16.1,5.0,0.98,5.1,377.0,0
20.3,66.8,0.7,21.1,16.1,5.0,0.98,11.3,543.0,0
29.4,58.3,0.7,10.9,30.5,5.0,0.98,5.1,543.0,2
32.0,79.0,0.7,127.8,16.1,28.4,0.98,5.1,543.0,1
29.4,41.0,0.7,6.4,23.4,7.3,1.05,10.5,543.0,0
29.4,58.3,0.7,10.9,16.1,6.7,0.98,5.1,543.0,0
24.3,58.3,0.7,10.9,16.1,5.0,0.98,10.8,543.0,0
22.7,70.9,0.7,19.6,16.1,5.0,0.98,5.1,543.0,0
29.4,57.9,0.7,27.3,16.1,4.3,0.98,5.1,543.0,0
24.3,69.1,0.7,10.9,16.1,9.2,0.98,5.7,543.0,2
29.4,94.8,0.7,15.2,16.1,5.0,1.63,5.1,543.0,2
29.0,58.3,8.4,13.0,16.1,5.0,0.98,10.1,543.0,0
29.4,69.1,13.6,19.1,16.1,4.6,0.98,5.1,543.0,0
24.6,64.6,0.7,10.9,16.1,5.0,0.9,10.5,543.0,0
21.9,58.3,0.7,10.9,16.1,5.0,1.03,10.0,543.0,0
23.7,58.3,8.4,10.9,16.1,5.0,0.98,5.1,543.0,0
26.7,41.8,0.7,10.9,16.1,5.0,1.07,10.5,543.0,0
32.8,58.3,13.6,22.2,16.1,7.3,0.98,5.1,543.0,2
29.4,58.3,0.7,10.9,16.1,13.5,0.98,2.7,678.0,1
29.7,58.3,7.3,14.8,16.1,7.2,0.98,8.4,543.0,2
29.4,58.3,0.7,10.9,16.1,4.8,0.98,10.3,543.0,0
29.4,66.9,0.7,8.6,16.1,14.0,0.98,5.1,543.0,2
21.8,69.0,0.7,7.9,16.1,6.3,0.98,5.1,543.0,0
20.5,58.3,0.7,6.7,16.1,4.8,0.78,5.1,260.0,0
25.4,58.3,0.7,10.9,16.1,6.8,0.98,5.1,439.0,0
22.2,74.0,0.7,99.8,29.1,10.7,0.98,5.1,543.0,3
40.6,95.1,0.7,46.7,16.1,21.3,0.98,2.8,543.0,1
33.2,58.3,0.7,10.9,16.1,5.0,1.42,5.1,543.0,2
29.4,58.3,0.7,10.9,16.1,5.0,1.71,5.1,543.0,2
30.3,86.7,6.2,10.9,16.1,5.0,0.98,2.9,543.0,1
34.9,96.2,0.7,66.5,29.0,15.2,0.98,5.1,569.0,3
28.0,58.3,24.8,35.9,16.1,5.0,1.53,5.1,543.0,2
29.4,92.6,9.9,20.1,16.1,11.1,1.19,5.1,543.0,2
24.1,58.3,0.7,10.9,16.1,6.1,0.98,13.2,543.0,0
29.4,58.3,0.7,10.9,16.1,14.2,0.98,10.1,543.0,3
29.4,58.3,0.7,10.9,16.1,5.0,0.98,5.1,543.0,3
29.4,58.3,0.7,7.3,16.1,5.0,0.98,5.1,501.0,0
29.4,50.4,0.7,10.9,16.1,9.7,0.98,13.6,543.0,0
29.6,44.2,0.7,27.3,16.1,7.7,0.98,10.5,543.0,0
38.8,90.1,0.7,69.5,44.7,23.5,2.35,3.5,771.0,1
29.8,62.8,0.7,10.9,36.9,1.1,0.98,5.1,543.0,2
29.4,54.5,0.7,10.3,16.1,5.5,1.09,5.1,543.0,0
35.5,84.7,0.7,20.0,16.1,5.0,0.98,5.1,543.0,2
37.1,58.3,0.7,10.9,35.5,5.0,2.17,3.4,543.0,3
29.4,58.3,0.7,10.9,16.1,23.0,0.98,5.1,543.0,3
29.4,66.0,33.3,51.4,16.1,12.8,0.98,5.1,543.0,1
29.4,79.4,0.7,9.0,16.1,0.7,0.91,5.1,543.0,0
28.7,63.6,4.2,10.9,16.1,5.0,0.92,11.6,487.0,0
20.8,68.0,0.7,10.9,16.1,7.4,0.95,10.8,543.0,0
21.7,45.4,0.7,10.9,16.1,3.9,0.78,5.1,385.0,0
34.4,58.3,0.7,53.6,16.1,5.0,0.98,5.1,822.0,1
29.4,70.6,0.7,14.2,16.1,5.0,0.98,5.1,543.0,0
26.0,68.3,7.8,13.9,11.7,5.0,0.98,5.1,543.0,0
50.3,58.3,17.5,38.7,16.1,5.0,0.98,5.1,543.0,1
29.4,58.3,0.7,3.2,16.1,5.0,0.98,13.4,276.0,0
29.4,58.3,0.7,10.9,38.1,5.0,0.98,5.1,543.0,1
24.3,58.3,9.5,12.5,18.8,5.0,0.98,10.6,543.0,0
34.0,73.4,0.7,18.7,16.1,5.0,1.38,6.5,543.0,2
37.0,58.3,0.7,34.1,16.1,11.4,0.98,5.1,543.0,1
29.2,60.6,1.7,16.0,16.1,13.3,0.98,5.1,543.0,2
29.4,43.1,0.7,7.9,22.7,8.0,0.98,5.1,543.0,0
19.6,58.3,0.7,10.9,18.9,5.3,1.1,5.1,543.0,0
29.4,66.7,0.7,10.9,16.1,5.0,0.98,15.6,543.0,0
29.4,56.9,0.7,6.9,13.0,5.0,0.98,5.1,360.0,0
24.3,48.2,0.7,10.9,16.1,5.0,0.98,5.1,543.0,0
29.4,77.0,4.6,11.2,16.1,6.4,0.98,11.3,543.0,0
27.8,58.3,0.7,19.8,16.1,10.7,0.98,9.3,543.0,2
29.4,58.3,0.7,10.9,16.1,5.0,0.98,5.1,543.0,3
29.4,46.7,0.7,26.8,26.5,6.7,0.98,13.7,543.0,0
30.8,58.3,0.7,16.4,16.1,5.5,0.98,5.1,332.0,0
