Study_Hours_Per_Day,Extracurricular_Hours_Per_Day,Sleep_Hours_Per_Day,Social_Hours_Per_Day,Physical_Activity_Hours_Per_Day,GPA,Stress_Level
8.3,1.1,9.8,1.9,1.3,3.67,0
7.1,1.0,8.0,4.5,4.6,3.27,2
5.1,0.5,8.0,1.9,13.0,2.85,0
7.4,0.4,7.5,2.8,5.9,3.26,2
5.9,1.7,7.0,3.7,4.3,2.8,1
6.9,2.5,7.5,5.1,2.0,3.06,2
8.3,0.7,8.0,3.9,4.3,3.26,0
9.7,2.3,6.9,1.9,4.3,3.38,0
6.3,2.2,9.7,1.9,4.3,3.15,2
5.4,1.3,8.0,0.1,8.0,2.69,1
9.1,1.1,8.0,4.2,4.3,3.54,0
8.7,3.2,6.4,1.0,4.3,3.37,0
8.8,3.2,10.0,0.8,4.3,3.58,0
6.7,3.7,9.3,1.8,2.5,2.89,2
8.8,3.0,8.0,5.4,1.3,3.58,0
6.6,3.6,6.9,0.1,4.3,2.99,2
9.5,0.4,6.6,1.9,1.8,3.44,0
8.2,1.8,8.0,2.0,5.5,3.26,0
8.4,3.0,8.0,1.9,0.8,3.26,0
5.3,2.2,8.0,5.3,4.3,2.62,1
6.8,0.5,5.7,1.9,4.3,3.26,0
5.4,2.8,8.0,1.9,5.5,2.86,0
6.3,0.3,5.4,5.9,3.9,2.99,0
6.3,3.8,9.9,0.9,0.3,3.26,0
6.9,0.3,8.9,3.4,4.3,3.21,2
6.3,2.0,5.1,2.8,4.3,2.81,0
6.3,0.5,5.6,3.9,8.7,3.26,0
9.8,1.6,6.4,5.2,4.3,3.26,0
6.1,3.9,5.1,5.8,4.3,2.96,0
5.4,2.2,9.8,3.1,3.5,3.26,1
8.1,2.8,8.0,3.6,4.3,3.39,0
5.2,1.1,9.8,1.9,4.3,2.82,1
7.3,2.5,6.4,1.9,6.7,2.67,2
6.3,1.6,9.9,5.8,4.3,3.26,2
6.3,2.1,8.0,1.9,4.3,3.1,0
9.6,3.3,8.0,1.0,0.4,3.54,0
6.3,1.7,9.7,3.9,0.6,3.45,0
9.9,1.6,8.0,2.1,3.4,3.26,0
6.3,3.4,9.2,1.9,4.3,3.15,0
5.3,3.5,8.0,1.9,4.3,2.68,1
6.3,2.2,8.8,2.8,0.2,3.41,0
7.3,0.5,8.0,3.6,2.8,3.22,2
6.1,2.7,8.1,2.1,5.0,2.98,2
7.6,3.1,7.6,1.9,0.8,2.99,2
7.8,2.2,9.4,1.9,2.7,3.3,2
8.5,0.9,5.7,1.9,8.8,3.55,0
6.8,2.4,8.0,2.6,5.2,2.97,2
7.6,3.1,8.0,1.9,2.6,3.28,2
9.3,3.8,5.7,4.8,4.3,3.26,0
7.3,3.9,8.0,1.9,3.6,3.08,2
8.2,1.0,8.0,0.8,8.6,3.3,0
5.9,1.4,9.5,1.9,4.4,2.7,1
8.3,1.6,8.0,0.2,8.8,3.14,0
5.9,0.4,5.6,2.8,4.3,2.73,0
6.0,1.5,8.0,1.9,4.9,2.76,2
9.4,3.7,5.3,1.6,4.3,3.45,0
9.0,3.0,8.0,1.3,4.8,3.29,0
8.1,1.5,7.3,1.9,2.6,2.75,0
5.2,1.0,8.6,5.4,4.3,3.4,1
5.5,1.8,8.0,1.9,7.5,3.05,1
6.3,1.6,5.1,1.9,9.2,2.82,0
5.6,1.6,8.0,4.1,2.7,2.62,1
8.9,2.0,5.4,3.2,4.3,3.64,0
7.2,0.5,8.0,2.2,7.7,3.19,2
8.2,2.3,8.0,5.9,4.3,3.26,0
5.5,1.6,8.0,1.0,4.3,2.94,1
5.9,1.1,5.9,5.4,5.7,2.89,0
7.1,3.9,8.0,2.4,5.0,2.9,0
9.8,3.5,8.0,0.4,1.2,3.26,0
9.6,1.6,7.9,1.2,3.1,3.24,0
8.8,1.6,6.6,2.6,5.3,2.99,0
5.6,2.4,6.4,3.5,6.1,2.85,1
5.8,1.6,7.7,0.3,8.3,2.7,1
5.3,4.0,6.6,4.9,3.2,2.72,1
6.3,2.7,8.8,1.9,2.6,2.45,2
6.7,3.7,8.0,4.2,0.2,2.85,2
5.6,2.9,9.7,1.1,4.7,2.86,1
7.9,3.4,5.7,4.8,2.2,3.15,0
6.3,0.7,5.8,1.9,6.6,2.96,0
6.3,1.6,7.0,4.9,4.3,3.44,2
7.2,1.5,7.3,1.8,6.2,3.08,2
6.2,1.6,6.9,1.9,4.3,3.27,2
9.5,1.6,5.6,5.6,0.8,3.13,0
5.7,1.6,8.1,3.2,4.3,3.08,1
9.5,3.2,8.0,1.7,4.3,3.59,0
5.2,2.3,8.8,5.3,2.4,2.61,1
6.7,3.3,8.0,1.9,3.3,2.95,0
9.0,0.6,8.0,4.3,4.0,3.15,0
8.6,2.6,8.5,2.3,4.3,3.14,0
5.9,3.6,7.9,2.4,4.2,2.64,1
7.3,3.8,8.0,3.5,4.3,3.58,0
5.1,3.5,8.0,3.2,2.5,2.79,1
8.5,3.7,8.5,0.5,4.3,3.65,0
7.1,1.6,8.0,4.0,0.3,3.33,2
7.3,0.5,9.9,5.0,1.3,3.11,2
8.0,1.6,5.3,2.0,7.1,3.42,0
9.0,0.0,6.7,2.4,5.9,3.51,0
6.7,1.4,8.7,2.7,4.5,3.02,2
6.1,1.8,8.0,1.1,4.3,2.38,0
9.6,1.4,7.9,3.2,1.9,3.43,0
5.1,2.7,8.0,5.8,4.3,2.71,0
5.4,1.6,8.0,3.6,3.5,2.59,1
5.3,1.6,6.0,5.4,4.3,3.26,1
5.2,1.9,7.8,0.4,8.7,2.67,1
6.3,1.8,7.6,1.9,3.2,3.26,0
5.8,0.7,9.3,5.7,2.5,2.46,1
6.3,1.1,8.2,1.9,5.3,3.22,2
5.1,0.9,8.0,4.0,7.8,3.02,1
5.1,1.6,8.0,1.1,8.4,2.52,1
6.3,1.0,8.6,5.1,3.8,2.97,1
6.3,1.6,8.3,1.0,3.9,3.5,0
5.1,0.3,6.0,0.2,12.4,2.7,1
5.9,2.3,7.1,1.9,4.3,2.78,1
6.3,1.6,8.0,1.6,6.6,3.15,2
8.1,1.6,7.8,2.6,3.9,3.26,0
8.8,0.6,8.0,1.9,2.7,3.3,0
9.5,3.2,7.1,0.1,4.1,3.49,0
6.3,1.0,5.7,5.0,4.1,2.89,0
9.9,2.1,8.0,1.6,4.5,3.52,0
6.4,1.6,8.3,5.0,2.1,2.76,2
6.0,0.0,5.7,1.9,6.9,2.95,0
8.0,2.7,5.9,1.9,1.9,3.4,0
7.1,1.5,7.6,1.9,7.5,3.17,2
5.4,2.4,6.2,1.9,7.7,2.66,1
6.4,1.4,8.6,1.8,5.8,2.77,2
8.3,1.6,8.7,0.7,2.6,3.77,0
5.2,1.0,8.0,1.9,4.3,3.29,1
6.7,3.1,5.5,0.5,8.2,2.99,0
8.6,2.0,8.4,2.2,2.8,3.43,0
9.0,2.8,6.4,1.9,2.4,3.24,0
6.8,0.4,9.6,1.9,4.3,3.01,2
6.3,2.2,9.4,1.9,2.1,3.01,1
9.0,2.6,8.5,3.3,0.6,3.34,0
6.1,4.0,8.0,0.2,4.0,2.58,2
8.5,3.7,5.9,3.4,2.5,3.06,0
6.3,1.6,9.7,0.4,0.4,3.65,0
9.3,3.4,6.6,1.9,0.8,3.41,0
6.2,1.6,8.0,4.2,4.3,2.84,0
6.3,2.9,8.0,1.9,7.2,3.29,0
6.6,2.5,9.4,1.9,4.3,3.03,2
6.2,1.6,9.4,1.9,8.2,2.95,2
9.7,3.2,10.0,0.4,0.7,3.67,0
8.8,1.6,7.4,3.8,2.4,3.23,0
7.1,3.0,6.2,0.7,4.3,3.36,2
6.8,1.6,6.5,1.4,8.2,3.01,2
6.3,1.6,6.1,1.9,2.6,3.08,2
6.3,0.4,7.1,1.9,2.3,3.26,0
8.1,0.7,10.0,1.2,4.0,3.35,0
9.7,2.6,8.0,1.9,1.8,3.26,0
6.3,1.6,8.9,2.1,6.2,2.81,2
5.3,3.9,8.0,5.0,0.4,3.08,1
8.5,0.6,9.1,1.3,4.5,3.16,0
6.1,1.6,8.0,1.9,4.3,2.79,2
9.4,3.8,9.3,1.2,0.3,3.33,0
8.3,2.2,5.4,1.9,5.6,2.97,0
6.3,2.0,5.4,1.3,6.7,3.14,0
8.4,0.3,8.0,3.0,3.0,3.77,0
9.1,1.4,8.4,1.9,2.2,3.26,0
6.3,3.5,8.0,3.4,1.8,3.26,2
8.5,2.7,8.1,1.9,4.3,3.38,0
5.8,3.5,9.4,0.2,5.1,2.84,1
6.7,3.0,5.8,4.9,4.3,3.03,0
9.2,1.6,5.0,1.9,6.1,3.42,0
8.2,1.0,8.2,3.2,3.4,3.24,0
8.9,0.4,8.8,3.2,2.7,3.32,0
8.2,3.7,5.5,5.6,1.0,3.29,0
8.4,0.3,6.5,4.2,4.6,3.26,0
6.3,1.6,5.2,5.2,4.4,2.86,0
9.9,3.9,8.0,0.2,1.3,3.8,0
8.4,1.6,6.4,6.0,1.4,3.25,0
7.1,1.6,5.8,4.8,4.3,2.86,0
5.4,2.7,8.0,1.6,6.0,2.95,1
9.8,0.6,7.2,5.7,0.7,3.26,0
7.0,1.1,9.9,2.5,3.5,2.84,2
9.5,0.9,6.1,1.9,7.3,3.17,0
6.3,1.9,9.8,0.6,2.4,3.68,0
9.3,3.1,8.9,2.3,0.4,3.52,0
5.7,0.1,9.6,3.7,4.9,3.12,1
9.0,1.9,8.0,1.9,4.3,3.21,0
6.0,2.0,5.3,3.5,7.2,3.26,0
6.3,3.2,8.0,2.7,5.2,2.85,2
8.0,1.2,8.5,5.2,1.1,2.72,2
8.9,1.6,7.4,0.6,4.3,3.33,0
8.1,2.8,7.8,0.1,5.2,2.98,0
6.6,2.1,5.4,1.9,7.8,2.79,0
7.8,2.8,9.0,0.9,4.3,3.11,2
5.8,0.4,8.2,4.2,5.4,2.88,1
8.5,3.5,8.6,2.7,4.3,3.15,0
6.7,3.3,8.0,5.4,3.2,3.27,0
7.3,2.6,7.6,1.9,2.1,3.13,2
5.4,0.2,8.0,1.0,11.2,2.75,1
9.9,1.3,5.9,4.7,2.2,3.57,0
8.3,2.0,8.0,4.2,1.7,3.25,0
6.0,2.7,5.4,0.2,4.3,2.92,0
6.3,1.9,9.3,4.4,2.1,2.85,2
6.7,1.6,8.0,0.2,5.7,3.32,2
9.3,1.6,7.2,3.8,1.4,3.61,0
9.5,1.7,6.4,3.6,2.8,3.42,0
9.6,0.8,8.0,1.9,2.0,3.26,0
8.6,3.6,5.9,1.4,4.3,3.37,0
9.9,0.7,9.3,2.0,2.1,3.26,0
6.3,1.6,6.8,3.6,4.3,3.01,2
5.8,1.6,9.8,1.5,5.3,2.61,1
6.3,0.5,8.0,2.2,4.3,3.57,0
6.2,0.3,5.8,3.1,8.6,3.13,0
6.3,1.0,8.0,4.2,3.5,2.98,2
5.8,0.7,5.2,4.4,7.9,2.81,0
9.2,3.2,7.9,3.2,4.3,3.8,0
6.0,0.4,8.0,0.3,11.0,3.05,2
5.2,0.5,8.0,1.9,5.4,2.79,1
6.6,2.0,5.2,1.9,4.3,3.17,0
7.3,2.1,7.4,4.0,3.2,3.16,2
5.7,0.1,6.5,1.9,4.3,2.98,1
9.8,0.4,8.0,2.4,3.0,3.26,0
6.3,0.7,8.5,1.9,0.9,3.43,0
6.3,2.5,9.3,2.7,4.3,3.2,2
5.2,3.7,8.4,4.1,2.6,2.91,1
7.0,2.6,5.5,3.9,5.0,2.82,0
10.0,0.2,9.9,1.6,2.3,3.56,0
7.8,3.0,9.4,1.5,4.3,3.26,2
6.6,2.7,9.0,4.3,1.4,2.93,2
9.1,0.5,7.7,0.0,6.7,3.64,0
6.3,1.6,7.0,4.2,4.3,2.79,2
6.2,1.5,6.1,1.9,9.8,3.26,2
8.0,2.7,8.1,2.4,4.3,3.4,2
7.6,1.9,5.1,1.9,7.4,3.08,0
6.9,1.6,8.0,3.2,4.4,3.26,2
9.1,2.9,8.0,0.0,2.2,3.48,0
6.0,0.0,8.0,5.4,4.3,2.92,2
5.3,3.7,6.8,0.6,7.6,2.78,1
7.4,1.0,6.4,1.8,4.3,3.15,2
6.6,2.4,8.0,1.6,4.8,3.27,2
7.1,0.5,5.9,1.9,6.4,3.09,0
8.5,0.4,7.8,1.9,5.8,3.01,0
9.8,1.6,9.0,1.8,1.5,3.5,0
9.8,2.4,9.1,2.4,0.3,3.38,0
6.1,0.8,8.1,2.5,6.5,2.67,2
8.9,1.6,9.1,2.1,2.8,3.2,0
8.3,0.4,8.0,2.7,4.5,3.26,0
8.7,3.5,8.0,0.5,5.2,3.26,0
5.1,2.6,8.0,3.3,5.0,2.65,1
8.0,2.0,9.9,1.9,3.5,2.93,2
8.5,1.6,7.1,4.3,2.5,3.39,0
6.4,0.3,8.0,5.4,4.3,3.29,0
6.0,1.6,8.0,2.1,8.5,2.91,2
5.3,3.2,6.2,1.9,6.1,2.64,1
9.4,1.6,7.7,1.9,2.9,3.66,0
6.3,2.6,8.0,2.6,1.0,3.26,0
7.3,0.2,7.8,5.7,3.0,3.2,2
6.0,1.6,5.5,2.7,7.7,2.72,0
8.8,1.4,8.3,4.4,4.3,3.1,0
10.0,3.7,7.7,2.2,0.4,3.44,0
7.6,2.5,5.4,4.5,4.0,3.17,0
8.9,2.8,5.2,1.8,5.3,3.26,0
6.3,1.4,5.4,1.9,4.3,2.58,0
7.0,1.8,8.0,1.9,4.3,3.15,2
9.6,2.0,10.0,2.0,0.4,3.46,0
6.9,3.5,9.3,1.9,4.3,3.02,2
9.0,1.2,5.4,1.9,6.0,3.46,0
6.3,3.9,8.2,1.9,0.9,2.83,2
5.7,3.4,8.0,2.6,2.7,3.13,1
6.3,2.0,8.0,0.9,8.2,3.0,1
6.8,0.3,5.1,0.8,4.3,3.03,0
9.8,1.7,6.6,1.9,4.3,3.58,0
7.2,0.4,8.2,1.3,6.9,3.39,2
5.8,0.2,8.9,2.8,6.3,3.11,1
5.3,4.0,5.3,4.2,4.3,2.67,0
6.3,0.2,7.5,6.0,1.8,3.21,0
9.1,1.6,6.5,3.7,2.2,2.85,0
6.3,3.5,7.2,1.2,6.4,3.04,1
6.8,1.7,9.1,4.4,2.0,2.9,2
5.1,1.0,8.8,0.8,8.3,2.25,1
6.3,0.9,5.1,1.4,8.9,3.26,0
6.3,1.6,7.3,5.1,3.9,2.94,1
5.5,2.0,5.8,1.9,8.8,2.79,0
6.9,1.6,7.3,4.7,3.5,3.38,2
9.5,1.6,8.9,0.6,1.2,3.26,0
6.3,3.4,5.2,5.4,3.7,3.31,0
7.3,2.5,8.0,5.3,0.6,3.36,2
5.3,1.6,5.8,4.4,6.4,3.11,0
6.3,2.7,5.2,0.5,4.3,3.07,0
5.4,0.0,9.8,4.4,4.4,3.26,1
6.8,1.2,6.7,4.6,4.7,2.81,2
5.9,0.4,8.0,1.9,4.8,2.99,1
6.3,0.1,8.0,5.8,4.3,3.14,0
6.3,1.6,8.0,0.7,7.7,3.06,0
6.3,3.1,8.2,2.4,2.2,3.09,0
9.9,2.4,7.9,2.8,4.3,3.67,0
9.1,2.6,8.0,2.0,4.7,3.26,0
7.2,2.5,9.7,1.9,3.5,2.69,2
5.6,0.8,9.4,3.9,4.3,3.26,1
6.3,3.4,9.6,0.4,1.3,3.28,0
8.8,1.6,9.2,3.1,1.1,3.26,0
5.9,2.2,8.0,5.6,0.4,3.12,1
6.3,0.7,5.7,4.4,4.3,2.67,0
6.3,3.4,8.7,2.4,2.0,3.24,2
8.0,2.0,6.5,3.4,4.1,3.35,2
8.2,1.6,5.8,2.8,4.2,3.26,0
5.0,1.0,8.6,1.9,3.4,2.71,1
6.3,0.8,7.8,1.9,2.0,3.18,0
8.1,0.8,6.8,4.7,3.6,3.26,0
8.8,0.1,8.7,1.2,5.2,3.26,0
9.8,1.5,6.6,1.9,4.3,3.61,0
10.0,1.5,8.0,3.8,1.5,3.43,0
9.4,2.4,8.0,2.1,4.3,3.1,0
9.0,0.4,8.0,2.9,3.8,3.6,0
6.3,1.6,8.0,3.4,4.2,3.64,0
8.4,3.2,6.3,5.0,1.1,3.5,0
7.5,0.3,8.0,2.0,8.9,3.26,0
8.9,2.1,7.2,0.9,4.3,3.53,0
6.6,1.7,5.4,1.3,4.3,3.29,0
10.0,1.6,8.2,0.9,4.3,3.63,0
6.3,3.1,5.6,2.5,4.6,3.16,0
7.9,1.6,8.0,1.9,4.3,3.4,0
6.7,0.1,5.1,5.0,4.3,3.03,0
6.5,3.8,6.3,1.9,4.8,2.62,2
9.4,3.4,8.0,4.3,1.0,3.18,0
6.3,0.3,8.6,3.0,4.3,2.28,1
7.2,1.6,8.8,1.9,4.3,2.88,2
8.8,2.6,9.8,0.2,2.6,3.26,0
5.3,1.6,6.3,1.5,4.3,2.75,1
6.4,3.0,7.2,4.7,4.3,3.03,2
5.3,2.0,5.2,0.4,11.1,2.31,0
6.7,3.6,5.1,4.0,4.3,3.18,0
9.8,2.2,9.7,1.9,2.2,3.16,0
8.7,3.9,6.3,3.3,1.8,3.26,0
6.0,2.3,8.0,5.8,2.6,2.58,2
6.3,0.6,6.1,1.5,4.3,3.07,1
9.3,2.2,7.6,0.6,4.3,3.48,0
5.3,2.8,8.0,0.5,7.7,2.93,1
7.3,1.9,5.8,5.7,3.3,3.18,0
6.3,1.6,8.0,3.3,4.3,3.28,2
5.3,1.6,9.0,2.8,4.8,3.26,1
5.8,1.6,8.8,1.9,5.0,2.71,1
6.0,3.5,9.4,4.4,0.7,2.84,2
9.9,3.1,8.0,0.4,5.5,3.17,0
6.3,3.6,7.7,1.9,2.7,3.15,2
6.3,1.5,8.9,4.3,0.2,3.21,0
6.0,1.6,6.4,4.8,4.7,3.27,2
9.0,1.6,9.6,2.0,4.3,3.57,0
5.8,1.6,8.0,1.9,4.5,2.8,1
5.9,3.6,8.3,1.9,5.3,3.26,1
7.2,2.5,5.4,1.9,4.3,3.08,0
9.8,1.6,9.9,1.7,0.9,3.26,0
6.3,0.7,9.4,2.4,3.3,3.26,0
8.6,3.6,5.4,4.4,2.0,3.81,0
5.9,3.4,8.0,3.0,2.6,2.68,1
7.4,3.3,7.3,2.1,3.9,3.34,2
7.5,3.3,6.7,1.0,5.5,3.29,2
5.5,1.0,8.0,2.1,9.7,2.93,0
6.3,1.6,8.0,3.4,2.0,3.29,2
7.4,3.9,8.2,1.9,3.9,3.02,2
8.4,1.3,8.0,0.4,5.5,3.32,0
6.1,1.6,6.4,3.9,4.3,3.26,2
8.5,2.1,8.0,1.9,4.3,3.38,0
9.4,3.1,8.9,1.9,0.9,3.45,0
6.3,3.6,8.4,1.9,4.3,2.92,2
7.3,3.5,7.7,2.1,4.3,2.9,2
9.9,0.4,7.1,0.3,6.3,3.55,0
6.4,3.4,6.5,5.5,2.2,3.0,2
8.8,3.2,5.1,5.8,4.3,3.13,0
9.1,1.1,9.4,0.5,4.3,3.58,0
8.5,1.6,8.0,1.9,6.3,3.27,0
6.5,2.4,6.5,1.8,6.8,2.91,2
8.7,0.2,9.5,1.9,0.8,3.5,0
6.3,1.6,5.4,1.4,7.0,3.77,0
9.0,0.1,7.9,1.9,4.3,3.36,0
5.3,3.3,8.0,1.9,6.7,3.03,1
5.5,3.6,8.0,5.0,1.6,2.86,1
7.6,1.6,6.6,2.6,4.3,3.34,2
8.9,2.4,9.5,1.4,1.8,3.66,0
8.0,2.8,6.2,3.1,3.9,3.46,2
5.5,1.5,7.4,3.9,5.7,2.85,1
8.7,2.0,8.2,1.9,4.7,3.42,0
6.3,1.4,7.4,0.3,4.3,2.86,2
9.9,1.3,7.4,1.1,4.3,3.26,0
8.1,1.1,6.0,3.1,4.3,3.15,0
9.0,2.3,8.0,1.5,3.6,3.2,0
9.7,1.6,5.4,1.9,4.3,3.39,0
7.5,3.5,7.5,1.9,1.6,2.97,2
10.0,0.5,6.4,2.4,4.7,3.14,0
6.3,2.9,8.0,1.1,4.3,3.11,0
9.1,3.8,9.1,0.0,2.0,3.26,0
6.3,0.2,8.0,4.1,5.4,2.97,2
5.6,1.5,7.3,1.9,4.3,2.8,1
8.8,0.3,5.4,2.1,7.4,3.12,0
9.7,2.7,8.0,1.9,2.0,3.44,0
8.2,3.7,8.1,3.5,0.5,3.23,0
8.6,1.6,9.5,0.4,5.0,3.26,0
6.3,1.7,8.0,2.9,7.8,2.79,1
7.9,1.6,5.6,3.4,6.9,3.44,0
6.3,3.4,8.5,1.9,2.2,3.07,0
8.4,1.1,8.0,4.7,3.3,3.54,0
9.1,1.6,9.6,0.8,4.3,3.31,0
6.3,1.6,8.0,1.9,4.6,3.26,2
6.9,0.7,7.2,0.9,8.3,3.26,2
6.3,1.6,5.8,0.2,4.3,3.69,0
6.7,0.3,7.0,1.9,8.1,3.28,2
8.4,2.4,8.0,1.3,5.1,3.25,0
8.4,1.6,7.4,1.9,7.4,3.32,0
7.5,3.9,6.9,1.9,5.5,3.11,2
5.8,0.1,8.0,2.8,6.5,2.8,1
6.4,1.6,5.6,5.7,4.3,3.1,0
8.0,3.3,9.9,0.8,2.0,3.13,2
9.8,1.6,6.9,1.9,4.3,3.26,0
7.8,1.6,8.0,1.9,0.9,3.2,2
7.2,1.6,6.3,1.2,8.1,3.05,2
6.4,3.9,7.8,2.0,4.3,2.87,2
7.9,0.6,7.2,1.9,4.5,2.68,2
10.0,3.5,8.1,1.9,1.0,3.44,0
8.1,0.8,7.0,0.2,4.3,3.74,0
6.1,3.9,9.5,3.2,1.3,2.61,2
7.7,3.5,5.7,4.7,4.3,3.21,0
6.4,3.5,8.0,0.7,3.7,2.89,2
7.3,3.9,7.4,1.9,4.3,2.74,2
6.4,0.8,8.8,2.3,5.7,3.21,2
6.3,2.0,8.0,5.2,1.3,3.13,2
9.1,1.6,8.0,3.7,4.3,3.26,0
6.0,0.4,9.3,2.6,5.7,3.02,2
8.1,3.7,5.1,2.9,4.2,2.63,0
8.4,2.9,8.5,0.6,3.6,3.07,0
9.0,1.1,6.1,5.7,2.1,3.07,0
5.0,4.0,8.4,5.0,1.6,2.9,1
8.7,1.6,8.0,4.5,1.4,3.41,0
6.3,1.6,9.2,2.1,1.3,3.26,0
5.4,1.6,7.0,0.4,4.3,2.63,1
6.7,1.6,9.0,5.7,2.2,2.63,2
5.4,2.0,9.0,4.2,3.4,2.85,1
5.3,0.3,7.0,1.8,9.6,2.64,1
9.0,3.7,8.0,3.9,0.4,3.16,0
6.6,1.9,6.1,3.8,5.6,3.0,2
6.8,2.6,5.6,1.9,3.7,3.08,0
7.5,1.8,7.9,1.9,3.1,3.17,2
6.2,2.9,8.0,1.9,1.1,2.83,2
7.8,1.6,5.7,4.7,3.7,3.16,0
6.4,0.5,8.1,0.3,8.7,2.61,2
8.7,1.6,5.0,3.1,5.9,3.24,0
9.2,0.0,6.2,4.4,4.3,3.41,0
6.6,0.4,6.8,1.6,8.6,3.26,2
8.9,3.6,8.0,3.9,4.3,3.26,0
6.9,3.9,8.0,4.1,3.7,3.26,0
8.2,2.8,5.0,1.0,7.0,3.2,0
8.6,2.7,8.0,2.2,0.7,3.31,0
6.5,1.6,8.9,1.9,4.3,3.01,2
6.3,1.4,9.8,3.0,4.6,2.49,1
6.0,1.5,6.8,0.3,9.4,2.44,2
8.8,1.7,9.1,3.7,0.7,3.44,0
6.3,3.5,6.1,1.9,2.9,2.88,2
8.0,1.2,5.7,1.9,5.2,3.03,0
8.2,1.6,8.6,1.9,4.5,3.46,0
9.5,1.1,8.0,0.3,6.3,3.43,0
6.3,3.3,8.0,2.3,7.0,2.74,0
6.3,0.1,8.0,2.5,4.3,2.49,0
7.7,2.4,5.0,2.8,4.3,3.12,0
9.8,2.1,8.4,1.2,2.5,3.61,0
6.3,3.9,8.0,0.1,4.3,3.28,0
6.3,3.2,5.6,1.6,4.7,3.36,0
6.7,1.6,5.0,1.8,9.0,3.31,0
6.3,3.9,8.0,0.1,2.6,3.26,0
8.9,1.8,8.0,1.8,4.5,3.38,0
5.3,0.9,8.0,2.9,8.7,2.76,1
5.3,3.8,8.0,4.1,1.1,3.13,1
6.3,2.2,8.0,1.9,1.8,3.25,0
6.3,0.6,8.0,1.9,4.6,2.78,2
7.9,0.6,9.1,3.8,4.3,3.5,2
6.3,1.4,8.0,1.7,5.0,2.74,2
7.3,1.6,8.5,0.3,4.3,2.93,2
5.7,3.8,8.0,1.5,5.4,3.26,1
7.5,2.7,8.0,1.6,6.8,3.09,0
7.7,1.6,5.2,1.0,4.3,3.43,0
7.2,0.8,8.0,5.1,4.3,2.99,0
