Temperature,Humidity,PM2.5,PM10,NO2,SO2,CO,Proximity_to_Industrial_Areas,Population_Density,Air Quality
26.7,63.779999999999994,8.08,17.64,17.060000000000002,6.56,1.3619999999999999,10.0,345.4,0
27.02,44.9,3.1999999999999997,9.2,23.78,7.06,1.084,11.8,370.0,0
29.22,64.11999999999999,15.76,19.2,31.4,8.6,1.24,7.3,409.8,2
25.9,62.8,29.4,26.2,28.220000000000006,19.0,1.6760000000000002,5.3,545.8,2
21.36,66.24000000000001,10.6,18.1,22.48,8.9,1.262,10.5,265.0,0
34.32,97.9,54.0,76.8,31.659999999999997,16.4,1.6779999999999997,6.0600000000000005,630.0,3
24.9,63.5,14.16,13.9,21.580000000000002,4.3,1.096,16.4,453.8,0
22.54,65.17999999999999,18.919999999999998,15.779999999999998,23.06,3.7,1.0899999999999999,13.14,314.0,0
26.7,54.220000000000006,15.36,6.4,17.24,2.6399999999999997,0.938,11.8,533.0,0
30.4,65.76,17.06,22.160000000000004,30.620000000000005,4.0,2.2,8.760000000000002,569.4,3
42.480000000000004,85.38,30.560000000000002,52.8,31.82,16.4,1.87,2.5,549.4,1
25.759999999999998,73.4,4.7,22.64,18.1,4.960000000000001,1.076,11.0,194.0,0
25.98,71.5,8.16,11.62,20.4,11.3,0.99,11.1,437.0,0
36.6,75.5,24.240000000000002,21.82,37.220000000000006,5.9,1.798,9.120000000000001,543.0,3
18.8,63.93999999999998,17.180000000000003,15.8,18.919999999999998,5.66,1.09,9.580000000000002,482.6,0
26.3,66.48,21.060000000000002,29.5,26.059999999999995,3.7,1.194,12.1,414.6,0
38.00000000000001,82.1,42.56,43.239999999999995,36.5,15.780000000000001,1.89,5.3,591.0,3
23.0,50.7,4.04,29.96,24.26,2.1,1.12,12.4,387.6,0
27.26,58.81999999999999,13.7,20.68,19.48,5.5,0.82,12.54,318.8,0
21.4,76.9,5.0600000000000005,24.16,21.02,7.08,1.2100000000000002,11.16,380.4,0
44.7,75.6,6.6,28.3,29.46,10.58,1.3379999999999999,8.0,643.0,3
23.64,62.239999999999995,11.739999999999998,10.48,17.26,3.6,1.0,12.9,266.0,0
32.3,82.0,36.42,18.7,30.119999999999997,14.7,2.03,5.14,600.0,3
33.5,70.8,10.0,16.3,32.5,15.9,1.63,6.12,630.4,2
33.1,52.0,21.140000000000004,15.9,33.7,12.1,1.674,7.840000000000001,527.8,2
24.36,62.05999999999999,10.68,19.9,18.6,7.7,1.04,10.3,400.8,0
29.9,77.8,17.059999999999995,46.660000000000004,24.86,20.0,1.7879999999999998,6.0,681.0,3
21.7,59.34000000000001,10.620000000000001,5.0,19.5,7.480000000000001,1.062,11.0,380.8,0
23.080000000000002,73.9,13.2,15.879999999999999,22.580000000000002,9.62,1.44,10.959999999999999,516.8,2
26.159999999999997,40.0,3.4799999999999995,23.0,22.92,6.2,1.566,12.5,318.0,0
21.9,57.2,9.840000000000002,18.34,20.68,6.319999999999999,1.082,12.5,394.6,0
44.9,81.42,9.040000000000001,47.10000000000001,32.98,10.059999999999999,1.8720000000000003,4.0,614.4,1
27.0,45.5,6.2,17.080000000000002,24.099999999999998,6.3999999999999995,1.04,11.919999999999998,205.0,0
34.74,87.5,28.619999999999997,45.04,40.4,18.419999999999998,2.14,2.9,603.8,1
29.919999999999998,78.5,67.02,109.9,26.3,9.2,1.596,5.0,334.0,2
23.5,51.6,12.06,19.339999999999996,18.48,7.4,0.92,19.7,394.6,0
28.159999999999997,75.7,19.0,19.580000000000002,26.439999999999998,9.02,1.636,8.78,316.0,0
35.4,83.76,33.08,53.0,21.0,10.4,1.5000000000000002,6.6,592.8,2
36.64,68.2,33.459999999999994,16.860000000000003,34.74,14.14,2.084,4.8,602.0,3
21.0,60.5,4.6,8.9,21.44,6.640000000000001,0.93,10.2,378.0,0
33.839999999999996,66.0,12.5,30.7,36.3,12.5,2.028,4.68,535.8,2
30.093669527897,70.13414466918066,20.097448359659783,29.737749169435215,26.812855209742896,10.05970836531082,1.508716517857143,8.45282738095238,500.3141970519783,1
26.96,66.7,10.559999999999999,32.96,24.940000000000005,7.8,1.1380000000000001,10.4,396.2,0
25.72,62.98,9.36,6.4,18.72,1.7,0.94,11.06,462.4,0
35.52,73.68,28.440000000000005,33.5,37.739999999999995,16.7,2.0,5.3,497.2,3
36.98,78.88000000000001,27.72,22.06,36.739999999999995,13.3,2.84,4.1,591.4,1
22.5,73.0,10.32,19.42,16.2,5.5,0.95,11.5,543.0,0
30.580000000000002,57.9,34.879999999999995,59.6,26.360000000000003,9.4,1.486,9.72,415.4,2
24.6,54.379999999999995,28.0,16.400000000000002,21.7,8.040000000000001,1.32,10.879999999999999,392.2,0
32.0,70.7,15.579999999999998,11.3,27.3,8.36,1.6,6.860000000000001,553.8,2
29.5,77.41999999999999,27.9,31.96,30.7,23.1,1.6700000000000004,7.7,586.0,3
32.5,68.3,3.84,30.919999999999998,31.179999999999996,9.5,1.506,6.5,453.0,2
33.0,68.86,33.16,18.720000000000002,36.1,7.6,1.75,8.82,483.2,2
26.359999999999996,86.8,6.3,47.239999999999995,23.46,6.0,1.7719999999999998,7.32,447.0,2
24.28,59.67999999999999,10.680000000000001,4.7,20.240000000000002,7.3,0.93,11.4,427.8,0
27.4,81.5,16.16,30.4,29.6,12.8,1.496,7.58,341.0,2
27.32,62.4,16.340000000000003,18.140000000000004,24.64,6.18,0.984,12.5,435.0,0
31.28,68.9,2.0,11.5,23.6,13.0,1.46,7.1,638.0,2
27.7,78.7,1.1,21.999999999999996,18.059999999999995,7.82,1.0100000000000002,9.84,406.4,2
26.160000000000004,57.64,1.2,5.6,19.720000000000002,5.84,0.9840000000000002,11.680000000000001,310.0,2
22.9,66.9,7.8,16.3,22.82,8.1,1.1380000000000001,10.0,509.6,0
35.67999999999999,78.9,13.280000000000001,19.0,31.3,16.94,1.74,6.8,714.0,2
28.0,74.58,9.22,37.3,33.980000000000004,11.1,1.372,8.36,442.0,2
33.4,85.5,11.7,29.24,28.580000000000002,12.4,1.6800000000000002,3.0,927.0,1
22.9,40.5,13.36,7.3,15.559999999999999,0.9,1.004,12.6,398.0,0
29.940000000000005,59.7,14.679999999999998,25.3,25.34,11.3,1.658,6.6800000000000015,464.2,2
36.2,77.1,27.459999999999997,26.22,30.74,16.2,1.38,9.379999999999999,536.6,2
35.9,75.9,20.839999999999996,38.739999999999995,23.36,16.1,1.166,10.04,544.0,0
32.8,60.4,18.22,19.9,23.240000000000002,5.7,1.042,12.5,427.0,2
24.78,71.5,6.26,16.880000000000003,22.32,4.8,0.89,10.7,384.0,0
39.08,81.8,17.880000000000003,17.5,21.8,12.8,1.52,9.440000000000001,484.8,2
29.619999999999997,66.4,25.1,21.1,32.160000000000004,8.879999999999999,1.828,6.6,472.8,2
24.2,53.67999999999999,15.1,25.2,15.839999999999998,4.68,1.0139999999999998,12.14,239.0,0
47.3,88.4,21.919999999999998,30.560000000000002,35.82,21.7,1.866,8.2,547.8,1
40.0,78.05999999999999,29.0,46.0,45.1,13.1,2.03,5.0200000000000005,663.4,1
25.98,53.3,14.74,16.02,13.3,5.7,1.08,13.639999999999997,421.6,0
20.1,61.0,17.4,17.08,21.700000000000003,9.1,1.088,10.4,453.4,0
42.6,83.96,17.9,40.56,31.639999999999997,20.3,1.91,4.9,624.2,1
33.7,76.4,10.239999999999998,40.36,33.1,19.22,2.28,5.6,576.0,3
29.0,82.26,14.8,54.42,25.22,11.9,1.53,5.0,549.8,2
30.7,72.84,19.599999999999998,20.8,33.739999999999995,13.4,1.87,7.2,560.6,2
37.3,90.7,19.72,43.8,35.82000000000001,19.6,2.45,3.1,607.6,1
28.32,70.5,19.04,15.2,24.1,8.1,1.282,9.7,517.4,2
33.7,66.28,30.0,47.3,33.06,9.32,1.748,6.0,434.4,2
29.9,44.6,9.82,10.66,18.26,6.619999999999999,0.95,10.0,522.8,0
28.9,68.82000000000001,20.4,28.259999999999998,26.46,10.3,1.61,8.1,507.0,2
33.5,97.1,16.44,24.1,26.8,16.44,1.9340000000000004,5.1,652.2,3
25.2,42.6,12.279999999999998,23.6,16.96,7.24,1.142,10.8,303.0,0
30.2,79.7,5.779999999999999,25.98,23.340000000000003,6.5,1.63,5.9,540.6,2
36.019999999999996,74.6,21.04,50.64,29.52,18.9,2.61,3.5,643.4,3
30.439999999999998,64.3,22.3,74.1,14.2,10.7,1.3820000000000001,7.9399999999999995,489.0,2
36.040000000000006,85.84,16.66,55.1,29.059999999999995,11.3,2.1,6.9,664.0,2
36.62,77.58,46.019999999999996,41.160000000000004,31.46,16.9,1.4600000000000002,9.0,743.6,3
29.3,78.5,17.02,38.64,27.2,13.919999999999998,1.48,5.699999999999999,451.0,2
26.360000000000003,55.160000000000004,12.4,7.9,21.8,4.1,1.072,12.7,478.0,0
31.0,57.1,23.52,27.2,28.639999999999997,8.1,1.54,7.100000000000001,513.6,2
33.339999999999996,83.56,54.82000000000001,58.58,31.52,14.7,2.97,5.2,688.8,3
28.919999999999998,66.28,18.22,31.3,28.939999999999998,12.959999999999999,1.392,7.960000000000001,340.0,0
30.2,87.8,3.4,27.919999999999998,31.720000000000006,10.48,1.47,7.3,469.4,2
28.0,65.1,14.180000000000001,5.2,20.720000000000002,7.9,0.9,10.7,294.2,0
31.3,84.12,38.46,31.379999999999995,26.139999999999997,16.0,1.578,5.9,466.2,0
22.8,83.4,10.84,15.839999999999998,24.759999999999998,5.279999999999999,1.006,8.999999999999998,414.4,3
25.9,55.8,29.619999999999997,29.3,25.639999999999997,9.6,1.31,5.7,512.4,2
31.220000000000006,67.72,36.959999999999994,26.2,34.42,31.5,1.8960000000000001,5.1,937.0,1
29.639999999999997,69.72,8.540000000000001,14.3,32.160000000000004,13.280000000000001,1.75,5.08,617.4,3
40.040000000000006,78.79999999999998,108.5,35.7,36.739999999999995,16.12,2.28,3.2,606.2,1
23.2,57.5,15.4,26.2,17.9,4.22,1.018,11.1,500.0,0
30.5,65.22,9.56,26.28,26.98,33.9,1.54,6.7,482.0,1
30.093669527897,70.13414466918066,20.097448359659783,29.737749169435215,26.812855209742896,10.05970836531082,1.508716517857143,8.45282738095238,500.3141970519783,2
27.7,72.3,39.4,59.3,29.759999999999998,6.8,1.92,4.2,527.2,3
26.440000000000005,62.94000000000001,16.619999999999997,22.4,17.979999999999997,6.18,0.99,10.1,442.6,0
27.6,52.0,12.84,53.6,23.26,9.54,1.598,10.06,330.8,2
21.5,72.6,4.5,9.5,19.76,7.160000000000001,1.0540000000000003,11.940000000000001,388.4,0
31.3,101.5,18.02,48.28,34.8,18.2,1.762,7.6,488.0,3
27.419999999999998,76.6,39.7,56.58,27.9,10.56,1.7439999999999998,5.4,520.2,2
26.879999999999995,56.4,15.960000000000003,30.880000000000003,12.9,5.1,1.07,9.88,421.8,0
31.860000000000003,55.4,3.0,15.1,30.060000000000002,21.8,1.76,5.1,566.6,2
38.1,83.38000000000001,40.040000000000006,63.06,33.9,16.5,1.746,6.4,548.6,3
41.5,72.34,11.680000000000001,93.5,22.740000000000002,12.8,1.298,10.4,561.0,3
33.1,99.2,41.019999999999996,46.14,38.18000000000001,26.4,2.028,6.619999999999999,605.0,1
28.2,89.5,20.34,53.9,29.1,9.819999999999999,1.29,6.7,467.0,2
33.6,61.98,15.939999999999998,26.96,30.2,10.6,1.24,6.3,526.0,2
32.5,53.4,16.4,38.6,37.58,10.8,1.6400000000000001,7.5,681.4,2
24.5,65.2,15.1,23.78,17.44,5.4,1.2360000000000002,10.1,368.0,0
29.2,57.36,3.2600000000000002,16.0,22.0,7.0200000000000005,1.16,9.86,514.0,2
36.6,84.9,38.019999999999996,44.9,30.5,23.4,2.028,3.5,638.2,1
31.160000000000004,68.58000000000001,5.1,28.72,25.660000000000004,10.5,1.798,5.6,464.0,2
26.2,67.82000000000001,17.5,35.42,19.66,9.9,1.348,8.78,399.4,0
24.5,93.6,19.96,29.979999999999997,30.359999999999996,13.219999999999999,1.2979999999999998,8.3,421.6,2
28.78,64.6,7.88,15.5,24.6,6.2,1.04,10.080000000000002,439.2,0
22.82,67.84,6.459999999999999,15.2,24.26,4.4,0.99,10.5,434.8,0
38.3,99.0,18.160000000000004,34.940000000000005,33.400000000000006,18.38,2.69,3.8,808.0,3
25.9,67.7,1.5,10.3,24.36,9.9,1.248,7.840000000000001,386.0,0
26.3,65.1,16.02,12.459999999999999,26.059999999999995,14.16,1.4580000000000002,8.12,476.6,0
27.580000000000002,75.1,40.019999999999996,36.0,29.060000000000002,12.02,1.574,5.68,540.8,2
24.18,59.5,12.26,11.3,21.700000000000003,8.66,1.06,10.7,405.6,0
31.419999999999998,49.6,13.540000000000001,22.32,23.64,7.88,1.272,7.32,510.8,2
28.0,80.2,10.879999999999999,24.679999999999996,34.3,12.3,1.374,6.12,448.0,2
26.1,48.5,17.759999999999998,23.38,26.639999999999997,5.0,1.23,10.4,487.4,0
28.0,90.3,26.919999999999998,58.2,27.52,7.9,1.498,5.1,662.0,3
37.8,74.34,13.34,85.1,32.81999999999999,20.1,1.686,6.5,490.4,1
31.6,102.7,54.7,45.519999999999996,35.0,1.7,2.0,4.4,653.2,3
34.82,72.61999999999999,65.2,22.1,33.92,15.5,1.544,5.0,619.8,2
25.5,68.92,15.24,33.660000000000004,20.8,8.059999999999999,1.272,17.8,364.8,0
36.6,86.78,15.819999999999999,25.9,32.099999999999994,7.44,2.0200000000000005,4.0,470.0,3
29.8,73.52000000000001,10.7,19.8,34.88,5.64,2.0,5.5600000000000005,501.4,2
30.093669527897,70.13414466918066,20.097448359659783,29.737749169435215,26.812855209742896,10.05970836531082,1.508716517857143,8.45282738095238,500.3141970519783,1
26.2,62.0,23.78,86.0,24.300000000000004,7.6,1.216,5.9,478.2,2
27.6,57.17999999999999,15.26,23.839999999999996,16.62,8.34,1.07,11.0,355.2,0
29.880000000000003,61.7,19.939999999999998,35.61999999999999,26.32,7.640000000000001,1.748,9.2,470.0,0
23.7,51.7,19.1,22.2,19.240000000000002,7.0,1.11,10.6,385.4,0
34.28,75.5,6.4,57.02,30.439999999999998,10.440000000000001,1.35,9.0,502.4,3
29.1,61.2,14.26,12.120000000000001,25.96,5.1,1.542,9.3,411.6,2
28.4,48.0,9.24,17.7,23.88,4.840000000000001,1.3079999999999998,16.4,323.0,0
34.5,72.72,63.69999999999999,68.38,37.64,20.259999999999998,2.022,4.9399999999999995,606.8,2
25.880000000000003,61.02,13.559999999999999,14.5,19.979999999999997,7.88,1.0100000000000002,10.1,430.0,0
28.540000000000003,69.62,18.419999999999998,19.0,26.860000000000003,9.6,1.596,4.8,429.0,3
23.4,54.7,14.319999999999999,33.86,23.14,4.5,1.374,11.32,424.2,0
35.019999999999996,76.6,26.0,135.5,27.420000000000005,10.0,1.306,5.5200000000000005,339.2,3
33.78000000000001,80.3,21.06,51.339999999999996,38.06,22.3,2.38,5.279999999999999,573.6,1
29.8,75.8,12.62,22.160000000000004,23.18,4.0,1.1520000000000001,6.3,357.4,2
26.179999999999996,60.3,7.640000000000001,10.9,22.660000000000004,4.660000000000001,0.96,14.8,408.0,0
32.1,54.6,14.88,13.6,20.919999999999998,11.66,1.75,5.2,524.0,2
29.3,76.76,29.639999999999997,101.9,34.1,12.22,1.82,7.4,582.6,3
23.3,58.9,20.3,19.2,19.26,4.34,1.2799999999999998,13.4,401.2,0
34.82000000000001,100.1,9.22,66.8,36.08,15.5,2.2,4.9,627.6,3
33.220000000000006,100.3,54.0,63.7,36.480000000000004,20.2,2.19,4.2,610.2,3
29.6,83.0,8.599999999999998,35.4,30.5,15.579999999999998,1.8040000000000003,9.74,553.4,0
25.3,59.78000000000001,21.220000000000002,44.0,26.639999999999997,6.7,1.41,7.239999999999999,479.8,2
24.380000000000003,60.3,4.4399999999999995,22.880000000000003,22.7,5.1,0.88,11.379999999999999,391.0,0
23.9,61.4,20.68,40.3,22.22,5.359999999999999,1.366,7.720000000000001,444.2,2
23.9,65.67999999999999,9.42,9.9,18.299999999999997,4.4,0.93,11.24,438.0,0
32.5,71.3,37.82,27.860000000000003,32.6,15.940000000000001,2.16,4.16,730.0,3
37.4,71.9,5.4,38.18,35.17999999999999,15.6,2.81,6.4,636.4,1
29.82,83.3,33.06,18.4,26.22,15.1,1.54,7.5,527.2,2
26.7,71.3,8.680000000000001,12.7,19.06,4.680000000000001,1.0179999999999998,11.1,391.0,0
33.379999999999995,88.5,22.5,52.0,25.16,12.059999999999999,1.8060000000000003,5.5,655.4,1
34.7,55.04,8.9,41.3,29.159999999999997,8.5,1.5320000000000003,6.0,546.6,2
33.5,69.24,22.58,27.46,31.2,5.7,1.748,5.6,539.4,2
26.0,54.9,19.939999999999998,22.4,19.080000000000002,7.0,1.02,10.459999999999999,210.0,0
27.28,58.120000000000005,12.919999999999998,11.7,20.639999999999997,4.7,1.136,10.2,379.0,0
23.4,66.78,8.66,16.68,24.52,4.3,1.19,11.3,421.0,0
25.6,64.5,15.040000000000001,3.6,21.28,3.88,0.9899999999999999,11.4,392.6,0
22.5,41.5,4.18,15.48,17.84,3.2,1.01,12.520000000000001,371.2,0
34.5,73.7,22.160000000000004,42.779999999999994,29.059999999999995,5.12,2.0460000000000003,6.0,566.4,2
47.2,85.04,22.439999999999998,47.980000000000004,42.9,21.1,2.2880000000000003,4.9399999999999995,670.0,1
23.919999999999998,60.1,8.940000000000001,27.5,22.2,8.8,1.2799999999999998,10.56,491.6,2
32.54,65.78,26.620000000000005,41.9,27.22,9.26,1.59,8.819999999999999,475.4,2
27.160000000000004,47.3,7.76,6.9,17.419999999999998,5.5,1.0779999999999998,15.7,402.4,0
21.5,73.3,2.7,15.7,19.28,4.7,0.94,13.74,390.2,0
40.0,66.1,19.259999999999998,39.56,28.1,2.7,1.66,5.9,745.0,3
36.96,87.9,12.8,62.18000000000001,28.2,16.34,2.0100000000000002,8.5,619.4,3
27.2,43.8,13.02,32.86,18.32,4.62,1.03,12.1,360.8,0
33.38,96.2,37.54,65.4,37.839999999999996,13.780000000000001,2.158,4.540000000000001,661.0,3
42.68,91.9,5.3,42.48,34.5,23.54,2.414,3.1,595.6,1
26.4,65.03999999999999,20.6,24.6,31.98,9.98,1.46,6.7,576.0,2
47.4,75.44,23.160000000000004,96.6,25.919999999999998,14.9,1.834,5.7,542.8,1
29.7,74.4,7.339999999999999,6.0,17.78,3.5,0.74,12.780000000000001,583.0,0
27.6,63.2,12.940000000000001,19.6,25.199999999999996,9.9,1.284,11.620000000000001,501.0,3
25.34,75.7,19.160000000000004,9.3,18.06,5.2,1.364,16.0,541.0,0
30.8,67.6,26.619999999999997,23.579999999999995,24.04,8.34,1.42,8.7,363.0,2
30.2,56.8,13.98,4.7,21.979999999999997,10.2,1.408,8.14,436.4,2
21.5,61.44,2.7,8.1,20.68,4.7,0.968,15.6,381.0,0
33.1,84.4,12.320000000000002,42.559999999999995,17.2,7.3,1.61,6.08,504.0,2
24.1,83.78,22.8,26.0,23.940000000000005,7.8,1.358,11.520000000000001,524.2,0
34.56,84.6,34.1,41.78,23.9,9.4,1.8399999999999999,6.720000000000001,608.2,2
27.040000000000003,76.6,17.6,16.5,23.419999999999998,10.120000000000001,1.4280000000000002,16.7,397.4,0
24.28,51.4,18.6,18.86,16.86,6.62,1.01,10.919999999999998,417.6,0
31.940000000000005,100.8,24.88,30.0,34.12,9.48,1.864,7.2,510.8,3
34.0,85.44,48.76,62.9,32.12,11.32,1.8619999999999997,5.039999999999999,617.0,1
28.759999999999998,64.64000000000001,4.5600000000000005,34.1,31.76,17.2,1.33,6.5,499.2,2
30.619999999999997,77.11999999999999,35.92,34.0,25.6,7.6,1.21,6.1,556.8,2
32.0,70.9,25.259999999999998,30.54,29.54,16.32,1.65,6.7,601.2,2
28.3,52.1,13.460000000000003,9.8,19.259999999999998,2.7,0.968,11.540000000000001,271.0,0
37.46,86.24,57.6,59.120000000000005,38.9,20.160000000000004,2.15,3.4,583.6,3
27.5,55.1,36.82000000000001,9.9,31.360000000000003,10.9,1.38,7.239999999999999,478.8,2
42.7,85.88,40.980000000000004,52.2,32.9,29.3,2.3,5.58,594.6,3
30.2,71.03999999999999,7.12,44.0,30.4,11.26,1.9779999999999998,6.4,414.2,2
31.24,70.7,54.04,78.1,35.720000000000006,16.2,1.8800000000000001,7.2,584.6,3
38.7,103.6,31.519999999999992,50.4,34.08,20.12,2.178,3.3,625.0,1
26.3,60.42,5.0,8.2,23.859999999999996,3.4,1.004,17.0,473.0,0
33.64,70.2,51.08,81.9,27.9,16.0,1.3960000000000001,6.260000000000001,552.4,1
28.140000000000004,63.56,12.979999999999999,29.619999999999997,23.200000000000003,9.86,1.134,8.16,377.0,0
20.3,66.8,8.419999999999998,21.1,17.8,5.0,1.456,11.3,459.2,0
27.4,71.36,13.48,25.8,30.5,14.0,1.576,5.42,577.0,2
32.0,79.0,7.1,127.8,28.860000000000003,28.4,1.568,9.58,556.8,1
23.22,41.0,18.26,6.4,23.4,7.3,1.05,10.5,355.0,0
