Temperature,Humidity,PM2.5,PM10,NO2,SO2,CO,Proximity_to_Industrial_Areas,Population_Density,Air Quality
28.9,62.8,8.7,13.2,26.6,15.8,1.4,8.1,604.0,2
28.9,64.6,2.6,14.2,21.0,5.7,0.98,5.1,475.0,0
28.9,64.6,3.1,8.1,26.6,5.7,1.18,5.1,494.0,0
25.6,64.6,1.5,14.2,26.6,6.1,0.98,10.9,524.0,0
28.9,69.3,2.2,14.2,19.6,5.7,0.92,5.1,494.0,0
25.3,47.4,70.7,84.8,26.6,5.7,1.59,13.2,494.0,2
28.9,64.6,12.1,35.3,26.6,5.7,0.98,5.1,861.0,1
28.9,64.6,2.8,10.1,13.7,4.1,0.82,10.6,236.0,0
32.6,64.6,1.5,14.2,28.0,14.5,0.98,6.3,509.0,2
28.9,100.3,144.0,169.8,26.6,5.7,0.98,7.3,443.0,1
33.5,81.2,23.4,14.2,34.2,27.2,1.95,5.1,494.0,1
48.1,94.1,4.2,19.0,23.7,6.0,1.57,5.1,494.0,3
31.6,64.6,21.4,26.9,26.6,5.7,0.98,5.1,663.0,2
29.0,83.5,31.5,14.2,26.6,-2.8,0.98,5.1,494.0,2
28.9,64.6,19.5,27.9,25.6,2.0,1.54,8.1,494.0,2
28.9,99.4,17.8,29.9,26.6,5.7,0.98,5.4,588.0,3
28.9,64.6,16.0,14.2,11.2,2.5,1.17,10.2,494.0,0
28.2,71.7,1.5,90.0,26.6,5.7,0.98,5.1,494.0,3
32.0,69.7,95.7,110.4,26.6,20.5,0.98,6.8,494.0,3
21.5,64.6,1.5,20.6,26.6,1.6,0.94,5.1,494.0,0
28.9,63.1,1.5,15.9,26.6,3.8,0.98,5.1,494.0,0
28.9,64.6,1.5,8.8,26.6,5.7,0.83,10.8,217.0,0
28.9,49.8,1.4,23.3,26.6,25.8,2.06,5.1,730.0,3
58.6,64.6,44.0,54.0,44.3,5.7,3.09,5.1,641.0,1
28.9,64.6,1.5,14.2,26.6,5.7,1.15,10.8,264.0,0
28.9,74.9,43.3,45.5,26.6,9.5,0.98,5.1,598.0,2
28.9,63.9,1.5,10.8,15.8,4.6,0.92,5.1,490.0,0
28.9,69.3,15.7,25.0,27.7,10.6,1.44,9.5,482.0,2
28.9,69.2,7.9,30.3,26.6,5.7,2.07,4.9,494.0,1
28.9,63.2,6.8,9.3,26.6,5.7,0.98,5.1,358.0,0
20.4,64.6,4.6,9.2,20.5,5.7,1.03,5.1,494.0,0
28.9,84.2,5.2,19.2,22.5,5.7,0.98,7.3,494.0,2
25.9,62.8,25.8,35.6,31.2,5.7,1.48,5.1,411.0,2
22.1,54.0,10.6,15.4,26.6,5.7,1.0,10.5,265.0,0
28.9,64.6,1.5,76.8,26.6,5.7,2.15,5.1,494.0,3
24.9,63.5,6.1,13.9,17.2,4.3,0.98,5.1,494.0,0
28.0,64.6,1.5,21.2,27.7,3.7,0.98,10.6,467.0,0
28.9,64.6,2.9,6.4,26.6,5.7,0.96,5.1,533.0,0
30.4,101.1,1.5,42.6,26.6,4.0,2.2,6.8,639.0,3
28.9,64.6,1.5,52.8,26.6,5.7,1.87,2.5,721.0,1
25.5,64.6,1.5,21.4,26.6,3.8,0.95,5.1,194.0,0
28.2,64.6,1.5,21.7,19.7,5.7,0.98,11.1,494.0,0
36.6,75.5,32.2,41.3,32.1,9.4,1.95,5.1,543.0,3
28.9,77.7,1.5,15.8,20.0,5.6,1.09,11.2,409.0,0
26.3,64.6,23.1,29.5,26.6,3.7,0.98,5.1,494.0,0
28.9,64.6,1.5,30.2,26.6,20.3,1.89,5.1,494.0,3
23.0,50.7,1.5,5.0,26.6,2.1,0.98,5.1,593.0,0
28.9,78.8,19.3,14.2,26.6,5.7,0.98,5.1,494.0,0
28.9,64.6,1.5,14.2,26.6,5.7,1.09,14.7,338.0,0
44.7,75.6,6.6,28.3,25.7,23.5,2.1,5.1,494.0,3
22.4,73.0,12.2,15.0,26.6,3.6,0.97,12.9,494.0,0
28.9,82.0,1.5,14.2,26.6,5.7,2.03,5.1,494.0,3
28.9,64.6,8.1,16.3,26.6,15.9,0.98,5.1,494.0,2
28.9,52.0,7.2,15.9,26.6,12.1,1.46,5.1,494.0,2
25.5,64.6,1.5,19.9,18.6,5.7,1.04,10.3,494.0,0
29.9,64.6,1.5,14.2,43.8,20.0,1.89,5.1,494.0,3
29.3,67.5,1.9,5.0,12.1,5.7,1.12,5.1,494.0,0
28.9,64.6,1.5,28.5,26.6,3.1,1.45,5.1,562.0,2
23.7,40.0,1.5,23.0,20.4,6.2,1.05,5.1,494.0,0
21.9,64.6,5.4,10.4,13.5,5.7,1.09,12.5,224.0,0
28.9,64.6,24.5,14.2,39.9,5.7,2.36,4.0,494.0,1
27.0,64.6,6.2,13.0,26.6,5.7,0.98,5.1,205.0,0
28.9,87.5,81.9,14.2,26.6,18.4,2.14,5.1,631.0,1
33.4,78.5,1.5,109.9,26.6,9.2,1.32,5.1,494.0,2
23.5,64.6,1.5,8.3,26.6,7.4,0.98,5.1,494.0,0
22.2,64.6,19.0,20.7,26.6,5.3,1.03,5.1,316.0,0
28.9,51.9,1.5,53.0,26.6,5.7,1.53,5.1,494.0,2
41.5,64.6,3.4,15.4,24.5,5.7,1.38,5.1,748.0,3
21.0,60.5,1.5,14.2,26.6,6.8,0.98,5.1,494.0,0
31.3,73.7,20.3,30.7,26.6,5.7,1.76,7.3,512.0,2
46.8,64.6,240.1,261.5,40.3,37.6,2.46,5.1,879.0,1
28.9,64.6,1.5,14.2,21.8,7.8,0.98,10.4,413.0,0
28.9,45.1,0.4,6.4,26.6,5.7,0.94,5.1,494.0,0
28.9,64.6,1.5,33.1,26.6,16.7,2.0,5.1,494.0,3
28.9,82.2,1.5,89.8,26.6,5.7,2.84,4.1,620.0,1
22.5,73.0,1.5,6.2,26.6,5.7,0.95,14.2,543.0,0
26.7,57.9,1.5,14.2,26.6,5.7,1.68,6.3,541.0,2
28.9,64.6,1.5,8.0,21.7,5.7,0.98,12.8,494.0,0
32.0,64.6,8.4,11.3,26.6,6.1,1.6,8.2,494.0,2
29.5,64.6,27.9,14.2,26.3,5.7,1.68,7.7,586.0,3
28.9,64.6,33.2,40.1,29.0,5.7,1.52,6.5,410.0,2
28.9,56.8,1.5,5.0,26.6,5.7,0.98,7.5,494.0,2
28.9,86.8,7.3,22.4,26.6,6.0,1.29,5.1,690.0,2
22.3,64.6,0.7,4.7,26.6,7.3,0.98,5.1,494.0,0
27.4,81.5,18.9,30.4,22.6,12.8,1.55,5.1,494.0,2
28.9,40.6,2.3,14.2,25.3,4.0,0.98,12.5,590.0,0
28.9,68.9,2.0,11.5,23.6,13.0,1.46,7.1,638.0,2
28.9,78.7,1.5,20.5,26.6,5.7,1.53,5.1,449.0,2
28.9,82.6,1.2,5.6,26.6,5.9,0.98,5.1,494.0,2
28.9,64.6,7.8,16.3,26.6,8.1,1.07,5.1,435.0,0
28.9,64.6,9.3,19.0,31.3,11.2,1.74,6.8,714.0,2
28.9,83.9,20.9,14.2,21.3,11.1,1.56,5.7,442.0,2
28.9,64.6,1.5,31.7,41.7,5.7,0.98,5.1,494.0,1
28.9,40.5,1.5,14.2,26.6,0.9,0.98,5.1,494.0,0
28.9,59.7,1.5,25.3,22.9,5.7,0.98,6.3,598.0,2
28.9,64.6,35.3,43.9,26.6,5.7,1.38,5.1,494.0,2
27.6,64.6,1.5,25.9,26.6,5.7,0.98,10.8,334.0,0
28.9,64.6,1.6,14.2,28.1,5.7,1.36,5.1,494.0,2
28.9,71.5,1.5,6.5,23.8,4.8,0.89,13.8,494.0,0
28.9,81.8,4.3,17.5,26.6,12.8,0.98,5.1,437.0,2
27.4,64.6,1.5,14.2,23.2,9.6,1.27,5.1,494.0,2
28.9,64.6,1.1,7.2,26.6,8.6,1.08,5.1,239.0,0
47.3,64.6,104.9,14.2,26.6,5.7,0.98,5.1,648.0,1
40.0,88.7,29.3,46.0,26.6,5.7,2.03,3.2,821.0,1
28.9,72.1,25.5,32.3,13.3,5.7,1.08,10.9,358.0,0
20.1,41.7,1.5,8.2,26.6,9.1,0.98,5.1,494.0,0
28.9,64.6,17.9,30.1,44.3,4.0,0.98,2.6,494.0,1
33.7,64.6,139.4,159.9,33.1,22.8,0.98,5.1,576.0,3
29.0,64.0,8.6,14.2,26.6,8.1,0.98,5.1,647.0,2
28.9,64.6,5.7,14.2,26.6,5.7,0.98,5.1,437.0,2
37.3,64.6,33.6,14.2,35.6,5.7,2.45,3.1,494.0,1
33.4,64.6,1.5,14.2,26.6,5.7,0.98,5.1,494.0,2
33.7,64.6,1.5,14.2,26.6,8.1,1.41,5.1,613.0,2
28.9,64.6,1.5,28.1,26.6,5.7,0.98,5.1,494.0,0
28.9,64.6,1.5,14.2,31.1,5.7,1.61,8.1,494.0,2
28.9,64.6,1.5,24.1,26.6,16.5,2.13,5.1,494.0,3
25.2,42.6,10.5,18.0,24.7,5.7,0.98,5.1,494.0,0
30.2,79.7,1.5,25.3,26.6,5.7,1.63,5.1,609.0,2
35.6,64.6,64.2,76.2,26.6,17.4,2.61,5.1,679.0,3
32.4,64.3,1.5,14.2,26.6,9.7,0.98,5.1,494.0,2
35.0,80.5,43.6,55.1,26.6,11.3,1.65,6.9,664.0,2
28.9,64.6,1.5,85.3,26.6,5.7,2.34,5.1,494.0,3
29.3,64.6,14.8,19.2,29.3,-0.4,1.48,5.1,494.0,2
15.4,64.6,5.5,10.5,26.6,5.7,0.98,5.1,494.0,0
28.9,57.1,22.1,27.2,26.6,5.7,1.54,5.1,494.0,2
29.5,83.3,4.7,22.7,26.6,14.7,0.98,5.2,494.0,3
28.9,61.9,1.5,31.3,23.8,7.7,0.98,10.8,340.0,0
30.2,64.6,3.4,15.9,26.6,5.7,1.47,7.3,494.0,2
28.0,65.1,3.5,14.2,26.6,7.9,0.98,10.7,458.0,0
31.3,64.6,1.4,7.5,21.8,4.4,0.87,10.8,233.0,0
28.9,64.6,28.2,14.2,42.6,9.8,1.71,5.1,494.0,3
28.9,64.6,1.5,29.3,26.6,9.6,0.98,5.1,612.0,2
36.2,64.6,2.4,17.5,50.9,31.5,3.04,5.1,937.0,1
28.9,64.6,1.5,14.2,26.6,17.5,1.75,5.1,549.0,3
28.9,64.6,28.4,50.6,26.6,5.7,2.28,3.2,494.0,1
23.2,64.6,1.5,26.2,26.6,5.7,0.98,10.4,494.0,0
30.5,89.7,117.0,138.7,40.6,33.9,2.22,5.1,494.0,1
24.0,53.4,1.5,14.2,34.8,5.7,1.16,5.1,728.0,2
28.9,64.6,39.4,14.2,26.6,6.8,2.0,5.1,494.0,3
14.1,64.6,3.6,14.2,26.6,7.0,0.98,10.1,494.0,0
27.6,64.6,48.9,53.6,28.7,5.7,1.65,5.1,494.0,2
21.5,72.6,4.5,9.5,22.4,4.7,0.98,5.1,494.0,0
31.3,101.5,33.4,52.8,28.7,18.2,1.97,7.6,494.0,3
28.9,64.6,17.2,34.6,27.9,5.7,0.98,5.1,405.0,2
28.9,64.6,1.5,17.0,26.6,5.7,1.07,5.1,494.0,0
28.0,55.4,1.5,14.2,26.6,21.8,1.76,5.1,405.0,2
38.1,69.3,1.5,23.6,26.6,5.7,0.98,5.1,494.0,3
28.9,91.3,79.5,93.5,26.6,5.7,0.98,5.1,494.0,3
28.9,99.2,17.6,47.1,41.1,5.7,2.45,6.8,494.0,1
28.9,89.5,1.5,53.9,26.6,12.1,1.29,5.1,544.0,2
28.9,64.6,20.2,30.3,26.6,5.7,1.24,6.3,714.0,2
28.9,64.6,45.9,52.7,26.6,10.8,1.21,7.5,513.0,2
24.5,65.2,1.5,14.2,15.0,5.7,0.98,5.1,368.0,0
29.2,64.6,19.6,14.2,26.6,5.7,0.98,5.1,494.0,2
36.2,64.6,42.2,72.0,30.9,5.7,1.98,5.1,619.0,1
28.9,50.4,17.4,30.2,19.1,10.5,0.98,5.1,490.0,2
26.2,64.6,16.4,20.2,24.0,9.9,0.85,11.5,506.0,0
28.9,64.6,1.5,31.7,26.6,5.7,0.98,8.3,494.0,2
28.7,64.6,12.1,17.6,26.6,6.2,0.98,11.1,600.0,0
28.9,64.6,1.5,14.2,26.6,4.4,0.98,10.5,494.0,0
38.3,64.6,8.2,14.2,26.6,13.9,2.69,5.1,494.0,3
28.9,64.6,1.5,10.3,23.6,-0.4,0.93,5.1,386.0,0
28.9,65.1,1.5,10.6,26.6,4.9,0.98,5.1,500.0,0
32.5,75.1,1.5,36.0,25.8,5.7,1.69,5.1,494.0,2
25.1,59.5,6.0,11.3,25.8,5.7,0.9,10.7,494.0,0
32.9,64.6,1.5,28.5,22.0,8.8,1.64,5.1,494.0,2
28.0,64.6,27.7,28.8,26.6,12.3,1.55,6.2,494.0,2
28.9,48.5,1.5,14.2,26.6,5.7,0.99,10.4,494.0,0
28.9,64.6,1.5,14.2,26.6,7.9,2.06,5.1,662.0,3
37.8,79.1,63.0,85.1,52.6,5.7,2.6,6.5,778.0,1
31.6,64.6,80.5,14.2,35.0,5.7,0.98,5.1,630.0,3
28.9,64.6,12.2,22.1,26.6,5.7,1.7,5.0,494.0,2
25.5,64.6,3.6,8.8,19.1,5.7,1.05,5.1,379.0,0
28.9,78.5,6.0,25.9,45.5,17.8,1.58,5.1,494.0,3
28.9,64.6,10.7,14.2,26.6,12.4,2.0,6.4,472.0,2
33.7,64.6,70.8,87.3,32.9,17.0,2.33,5.1,494.0,1
28.9,64.6,1.5,86.0,26.6,7.6,1.46,5.9,615.0,2
28.9,61.5,1.5,4.5,26.6,5.7,1.07,11.0,536.0,0
28.9,60.3,1.1,3.6,26.6,5.7,0.96,5.1,470.0,0
28.9,51.7,1.5,22.2,26.6,5.7,0.98,5.1,494.0,0
43.1,64.6,6.4,14.2,26.6,5.7,2.24,9.0,644.0,3
28.9,61.2,1.5,14.2,17.5,5.7,0.98,5.1,494.0,2
28.9,48.0,11.1,17.7,15.1,7.6,1.06,5.1,494.0,0
28.9,64.6,9.0,21.6,39.1,5.7,1.79,5.2,494.0,2
20.4,52.8,11.7,16.7,24.4,5.7,1.05,5.1,494.0,0
28.9,64.6,10.7,19.0,38.1,5.7,2.55,5.1,494.0,3
23.4,64.6,10.2,12.8,11.4,5.7,0.98,5.1,362.0,0
28.9,76.6,124.1,14.2,26.6,5.7,2.02,5.1,494.0,3
28.9,64.6,103.0,106.4,26.6,22.3,0.98,3.7,494.0,1
28.9,75.8,1.5,14.2,26.6,4.0,1.78,6.3,402.0,2
28.9,64.6,8.4,10.9,17.2,5.7,0.96,5.1,497.0,0
32.1,64.6,3.8,13.6,28.1,5.7,0.98,5.1,494.0,2
28.9,97.6,85.9,101.9,45.0,25.8,1.82,5.1,494.0,3
23.3,42.6,1.5,10.6,26.6,5.2,1.14,5.1,292.0,0
28.9,100.1,3.9,14.2,30.7,15.5,0.98,3.7,494.0,3
31.3,64.6,7.0,26.4,30.4,5.7,2.19,5.1,770.0,3
29.6,83.0,4.0,14.1,26.6,3.2,0.98,5.1,225.0,0
28.9,83.3,33.9,44.0,35.9,9.1,1.41,5.1,494.0,2
26.4,60.3,6.5,13.2,26.6,5.7,0.88,5.1,412.0,0
23.9,61.4,1.5,40.3,26.6,11.3,0.98,5.1,559.0,2
28.9,61.8,3.2,9.9,26.6,5.7,0.93,13.6,438.0,0
28.9,71.3,1.5,30.9,26.6,5.7,2.16,5.1,494.0,3
38.7,71.9,1.5,31.0,26.6,15.6,2.81,5.1,503.0,1
32.4,64.6,2.3,18.4,30.9,5.7,0.98,5.0,494.0,2
26.7,71.3,1.5,14.2,26.6,5.7,0.98,11.1,389.0,0
28.9,79.9,22.5,52.0,38.2,5.7,2.65,5.1,494.0,1
34.7,64.6,8.9,16.1,26.6,8.5,0.98,6.0,447.0,2
33.5,56.1,0.1,8.8,31.2,5.7,0.98,5.6,494.0,2
26.0,64.6,16.6,22.4,26.6,5.7,0.98,12.2,210.0,0
28.9,68.1,1.5,9.1,26.6,4.7,1.07,5.1,379.0,0
28.9,42.5,1.5,6.4,26.6,4.3,1.19,11.3,493.0,0
25.6,52.6,1.9,3.6,13.5,5.7,1.07,5.1,492.0,0
28.9,64.6,0.3,7.1,17.3,5.7,1.01,5.1,494.0,0
28.9,64.6,2.3,14.2,29.4,5.7,1.45,6.0,633.0,2
47.2,64.6,17.9,46.0,26.6,21.1,0.98,5.1,517.0,1
28.9,60.1,2.9,13.9,26.6,5.7,1.59,7.7,661.0,2
28.9,64.6,9.3,14.2,21.2,9.7,1.59,5.1,404.0,2
31.7,64.6,1.2,14.2,11.5,5.5,0.98,5.1,451.0,0
21.5,73.3,1.5,8.5,26.6,5.7,0.98,13.1,207.0,0
28.9,66.1,21.7,41.3,26.6,5.7,1.66,5.1,494.0,3
28.9,64.6,24.3,49.8,28.2,11.5,0.98,5.1,818.0,3
28.9,64.6,1.5,14.2,26.6,5.7,1.03,12.1,494.0,0
28.9,64.6,1.5,65.4,26.6,17.1,0.98,5.1,494.0,3
40.2,64.6,1.5,34.2,43.7,17.4,2.07,5.1,494.0,1
26.4,77.1,20.6,24.8,24.1,5.7,1.46,5.1,494.0,2
47.4,64.6,1.5,96.6,26.6,14.9,2.54,5.1,797.0,1
28.9,64.6,0.6,6.0,26.6,3.5,0.74,11.6,494.0,0
28.9,63.2,8.9,19.6,26.6,9.9,0.98,5.1,494.0,3
28.9,75.7,4.7,9.3,26.6,5.2,1.15,5.1,541.0,0
28.9,64.6,6.0,15.4,26.6,6.0,1.42,5.1,564.0,2
30.2,64.6,0.2,4.7,26.6,5.7,1.49,5.3,494.0,2
21.5,74.6,0.3,8.1,15.9,5.7,1.02,15.6,494.0,0
28.9,64.6,3.7,14.2,26.6,8.9,1.61,5.1,504.0,2
24.1,47.5,22.8,14.2,26.6,4.1,0.91,12.2,406.0,0
35.4,84.6,1.5,14.2,26.6,9.4,0.98,5.1,629.0,2
25.8,76.6,8.6,16.5,26.6,5.7,0.98,5.1,494.0,0
28.9,64.6,18.6,23.5,26.6,5.5,0.98,12.1,494.0,0
23.1,100.8,7.4,30.0,28.5,16.3,1.8,5.1,494.0,3
28.9,90.7,48.9,62.9,30.1,5.7,2.74,3.7,617.0,1
35.9,64.6,1.5,34.1,29.2,17.2,1.33,5.1,494.0,2
30.5,64.6,21.5,34.0,25.6,7.6,1.21,6.1,401.0,2
32.0,48.8,0.7,15.8,16.9,8.6,1.65,5.2,662.0,2
28.3,52.1,1.5,14.2,19.3,5.7,0.9,10.9,271.0,0
28.9,64.6,57.6,80.4,26.6,28.6,0.98,5.1,463.0,3
28.9,64.6,3.8,14.9,26.6,5.2,1.38,6.3,629.0,2
28.9,64.6,82.1,14.2,45.4,5.7,2.26,5.1,494.0,3
28.9,64.6,1.5,44.0,26.6,12.7,1.34,5.1,372.0,2
36.0,70.7,1.5,78.1,26.6,16.2,2.28,7.2,494.0,3
28.9,103.6,19.1,50.4,26.6,7.4,2.15,3.3,879.0,1
28.9,54.7,2.0,8.2,26.6,5.7,1.05,17.0,494.0,0
28.9,70.2,60.3,81.9,26.6,16.0,2.28,2.7,494.0,1
26.5,64.6,1.2,10.0,26.5,5.7,0.91,12.1,494.0,0
28.9,66.8,18.9,21.1,26.6,5.0,0.98,5.1,494.0,0
30.0,64.6,17.3,25.3,26.6,6.0,1.55,5.1,494.0,2
32.0,64.6,117.8,127.8,26.6,5.7,0.98,5.1,774.0,1
28.9,64.6,0.3,14.2,23.4,7.3,1.05,5.1,494.0,0
28.9,46.5,1.5,13.0,26.6,6.7,0.96,5.1,547.0,0
28.9,72.9,1.9,14.2,22.7,2.1,0.89,10.8,494.0,0
22.7,64.6,15.8,19.6,26.6,5.6,0.99,5.1,494.0,0
28.9,57.9,21.9,27.3,21.9,4.3,1.02,5.1,336.0,0
24.3,69.1,60.1,76.5,26.6,9.2,0.98,5.1,512.0,2
28.9,64.6,7.8,14.2,26.6,9.8,1.63,5.1,494.0,2
29.0,51.7,8.4,14.2,26.6,5.0,1.01,5.1,494.0,0
27.7,69.1,13.6,19.1,21.6,4.6,1.07,10.5,231.0,0
28.9,64.6,17.1,20.3,20.5,6.7,0.9,5.1,355.0,0
28.9,64.6,21.1,27.8,26.6,5.7,1.03,5.1,384.0,0
23.7,64.6,8.4,14.2,24.2,2.6,1.01,11.5,494.0,0
26.7,41.8,1.5,14.2,26.6,2.5,0.98,10.5,494.0,0
32.8,81.0,13.6,22.2,26.6,7.3,1.31,9.1,494.0,2
28.9,64.6,3.6,21.7,26.6,13.5,2.35,2.7,678.0,1
29.7,80.8,7.3,14.2,26.6,7.2,1.73,8.4,494.0,2
28.9,64.6,1.4,3.5,26.6,5.7,0.89,5.1,494.0,0
32.9,66.9,1.5,14.2,26.6,14.0,1.47,10.5,485.0,2
28.9,64.6,0.7,7.9,10.2,6.3,0.95,5.1,494.0,0
28.9,58.3,1.8,6.7,26.6,4.8,0.78,5.1,494.0,0
25.4,59.1,16.0,14.2,26.6,5.7,1.04,5.1,494.0,0
22.2,64.6,90.0,14.2,26.6,5.7,1.94,5.1,494.0,3
28.9,64.6,37.4,14.2,26.6,5.7,2.16,5.1,494.0,1
28.9,64.6,54.5,65.5,20.2,5.7,0.98,5.1,494.0,2
28.9,64.6,1.5,25.3,23.0,7.7,0.98,5.5,494.0,2
28.9,86.7,6.2,14.2,36.5,17.8,2.31,5.1,465.0,1
34.9,64.6,1.5,14.2,29.0,15.2,2.4,6.0,494.0,3
28.9,76.6,24.8,14.2,28.1,5.7,1.53,7.4,440.0,2
28.9,64.6,1.5,20.1,26.6,5.7,1.19,5.1,494.0,2
28.9,65.6,0.2,14.2,26.6,5.7,0.98,5.1,494.0,0
28.9,63.3,3.0,23.6,26.6,14.2,0.98,5.1,548.0,3
25.7,69.3,1.5,78.8,26.5,5.7,0.98,12.2,494.0,3
23.5,64.6,1.8,7.3,26.6,5.7,0.98,5.1,501.0,0
28.9,64.6,4.0,14.2,14.3,9.7,0.95,13.6,494.0,0
29.6,44.2,24.7,14.2,26.6,5.7,1.01,10.5,494.0,0
28.9,90.1,63.2,69.5,44.7,23.5,2.35,3.5,494.0,1
29.8,62.8,22.2,32.8,36.9,1.1,1.55,5.0,494.0,2
28.9,54.5,3.9,10.3,26.6,5.7,1.09,5.1,494.0,0
28.9,64.6,9.4,20.0,25.3,5.7,1.55,5.1,626.0,2
37.1,64.6,1.5,14.2,35.5,5.7,2.17,5.1,494.0,3
35.4,64.6,1.5,14.2,37.5,5.7,0.98,5.1,509.0,3
28.9,64.6,33.3,51.4,26.6,12.8,2.54,3.6,494.0,1
24.7,64.6,5.9,9.0,26.6,0.7,0.91,10.6,494.0,0
28.9,64.6,1.5,10.2,20.8,3.2,0.92,5.1,494.0,0
20.8,64.6,7.4,11.4,10.6,7.4,0.98,10.8,494.0,0
21.7,45.4,19.9,25.3,22.8,3.9,0.98,5.1,385.0,0
34.4,64.6,31.7,53.6,50.5,5.7,2.5,5.1,822.0,1
28.9,70.6,8.2,14.2,26.6,5.7,0.99,5.1,494.0,0
28.9,64.6,1.5,14.2,26.6,5.7,0.98,5.1,307.0,0
50.3,64.6,17.5,38.7,26.6,32.9,2.49,5.1,494.0,1
20.5,80.0,1.0,3.2,26.6,2.8,0.91,5.1,276.0,0
28.9,64.6,19.7,40.7,26.6,5.7,2.67,5.1,875.0,1
24.3,44.2,1.5,14.2,18.8,5.7,0.83,5.1,341.0,0
28.9,64.6,3.5,18.7,26.6,8.2,1.38,6.5,522.0,2
28.9,93.9,17.0,34.1,26.6,11.4,1.86,3.1,684.0,1
29.2,60.6,1.7,16.0,26.6,5.7,1.91,7.2,494.0,2
28.9,64.6,4.1,14.2,26.6,8.0,1.03,5.1,494.0,0
19.6,64.6,1.5,3.9,26.6,5.3,1.1,5.1,494.0,0
26.3,66.7,1.3,14.2,16.4,5.9,0.97,15.6,205.0,0
24.0,56.9,2.9,6.9,13.0,5.7,1.14,11.3,494.0,0
24.3,48.2,1.5,25.9,26.6,3.9,0.97,5.1,544.0,0
25.3,77.0,1.5,14.2,26.6,6.4,1.03,11.3,282.0,0
27.8,78.1,1.5,19.8,26.7,10.7,0.98,9.3,494.0,2
44.0,80.4,18.0,14.2,26.6,8.5,0.98,4.1,494.0,3
28.9,64.6,19.2,26.8,26.5,6.7,0.82,5.1,494.0,0
30.8,47.7,11.0,16.4,25.7,5.7,1.11,10.1,494.0,0
