Temperature,Humidity,PM2.5,PM10,NO2,SO2,CO,Proximity_to_Industrial_Areas,Population_Density,Air Quality
29.3,67.5,11.260000000000002,5.0,20.5,4.5,1.12,11.0,523.6,0
23.9,68.84,25.9,39.6,21.5,3.1,1.45,5.5,562.0,2
23.7,40.0,20.7,23.0,20.4,6.2,1.05,12.5,318.0,0
21.9,70.1,5.4,10.4,13.5,1.1,1.09,12.5,224.0,0
44.9,105.8,24.5,47.4,29.2,11.919999999999998,2.36,4.62,878.0,1
27.0,68.7,6.2,27.2,24.3,5.0,1.464,9.3,428.6,0
35.519999999999996,87.5,81.9,87.0,40.4,18.4,2.14,2.9,631.0,1
33.4,78.5,101.6,103.35999999999999,19.3,9.2,2.066,9.42,334.0,2
23.5,51.6,0.0,8.3,18.22,7.4,1.03,13.080000000000002,438.0,0
22.2,75.7,19.0,20.7,22.439999999999998,3.2600000000000002,1.03,10.7,316.0,0
35.4,51.9,48.4,53.0,21.0,10.4,1.53,6.6,628.0,2
41.5,65.17999999999999,3.4,15.4,24.5,6.4,1.38,4.8,748.0,3
21.0,60.5,4.6,11.319999999999999,15.819999999999999,5.5600000000000005,1.1780000000000002,10.2,378.0,0
31.3,73.7,20.3,30.7,31.5,9.680000000000001,1.76,7.3,512.0,2
46.8,91.6,240.1,261.5,40.3,37.6,2.46,3.1,540.0,1
23.9,66.7,14.3,18.94,21.8,5.359999999999999,1.07,13.7,413.0,0
24.6,45.1,0.4,6.62,21.2,5.859999999999999,0.94,10.1,226.0,0
34.78,59.3,70.94,33.1,40.220000000000006,16.7,2.0,5.3,622.0,3
38.08,82.2,73.6,89.8,35.1,13.3,2.84,4.1,620.0,1
22.5,73.0,0.2,6.2,15.0,4.94,0.95,14.2,543.0,0
26.7,57.9,50.0,59.6,26.3,9.4,1.68,6.3,541.0,2
24.6,51.3,3.9,8.0,18.259999999999998,5.9,0.98,9.2,454.0,0
32.0,70.7,8.4,11.3,24.5,6.1,1.6,8.2,382.0,2
29.5,77.2,15.98,44.4,24.98,23.1,1.2959999999999998,10.059999999999999,586.0,3
32.5,69.82000000000001,21.939999999999998,40.1,31.74,10.32,1.52,6.5,410.0,2
24.259999999999998,56.8,1.9,5.0,36.1,7.6,1.246,7.5,481.0,2
30.1,86.8,7.3,22.4,27.9,6.0,1.29,6.0,690.0,2
22.3,75.4,0.7,4.7,23.7,7.3,0.93,11.4,471.2,0
27.4,81.5,18.9,30.120000000000005,22.6,12.8,1.55,5.1,341.0,2
28.3,40.6,2.3,14.88,21.780000000000005,4.0,0.88,11.04,590.0,0
31.159999999999997,68.9,29.96,11.5,30.78,13.0,1.46,7.1,638.0,2
27.7,70.94000000000001,18.939999999999998,20.5,28.2,9.8,1.53,5.5,449.0,2
33.3,82.6,1.2,5.6,30.1,5.9,1.32,5.9,454.6,2
22.9,66.9,7.8,15.36,21.8,8.1,1.07,10.0,435.0,0
30.3,76.4,9.3,19.0,31.3,11.2,1.74,6.8,714.0,2
28.0,83.9,20.9,37.3,21.3,11.1,1.56,5.7,442.0,2
33.4,85.5,11.7,31.7,41.7,12.4,1.486,7.159999999999999,927.0,1
22.9,40.5,3.28,7.3,13.4,0.9,1.12,11.700000000000001,246.0,0
23.1,59.7,13.3,23.979999999999997,22.9,14.1,1.3,6.3,598.0,2
33.08,77.1,35.3,43.9,34.94,14.4,1.38,5.6,599.0,2
27.6,75.9,20.3,25.78,21.7,4.9,1.11,10.8,334.0,0
32.8,60.4,3.7,12.8,28.1,5.7,1.36,12.5,406.0,2
21.6,71.5,1.3,6.5,23.8,4.8,0.89,11.3,384.0,0
31.4,81.8,4.3,17.5,21.8,12.8,1.47,5.1,437.0,2
24.64,63.0,11.0,21.1,23.2,9.6,1.27,11.36,333.0,2
24.2,64.4,1.1,13.780000000000001,11.7,8.6,1.08,10.260000000000002,239.0,0
31.720000000000006,88.4,104.9,127.4,29.52,21.7,2.71,8.2,648.0,1
30.619999999999997,88.7,29.3,98.78,34.2,20.7,2.03,5.84,821.0,1
29.2,72.1,25.5,32.3,13.3,5.7,1.08,10.9,358.0,0
20.1,41.7,3.6,8.2,23.2,6.08,1.026,10.4,370.0,0
42.6,73.14,17.9,30.1,44.3,4.0,1.91,2.6,708.8,1
33.7,72.7,139.4,159.9,25.48,22.8,2.28,5.6,487.6,3
29.0,64.0,8.6,21.6,26.6,8.1,1.53,5.0,647.0,2
30.7,67.84,5.7,20.8,27.68,13.4,1.87,9.879999999999999,437.0,2
37.3,90.7,16.740000000000002,43.8,35.6,17.580000000000002,1.8800000000000001,5.200000000000001,754.0,1
33.4,70.5,7.5,15.2,24.1,8.6,1.49,6.0,417.0,2
33.7,89.4,30.0,90.78,26.5,8.1,1.9779999999999998,6.859999999999999,613.0,2
23.0,44.6,23.1,28.1,16.2,6.94,0.95,10.0,437.0,0
28.9,80.1,23.32,19.7,31.1,8.22,1.61,8.1,562.0,2
33.5,97.1,10.5,24.1,26.8,16.5,2.13,5.1,686.0,3
25.2,42.6,10.5,18.0,21.5,5.119999999999999,0.89,8.979999999999999,517.0,0
30.2,79.7,21.1,25.3,30.6,6.5,1.63,5.9,609.0,2
35.6,74.6,29.24,76.2,43.9,17.4,2.61,3.5,679.0,3
26.580000000000002,64.3,58.1,74.1,14.2,9.7,1.41,10.26,489.0,2
35.0,80.5,43.6,96.91999999999999,34.92,11.3,1.65,6.9,664.0,2
37.3,98.6,68.4,123.85999999999999,37.5,16.9,2.34,9.0,695.0,3
29.3,78.5,14.8,86.08,29.3,-0.4,1.48,8.0,451.0,2
27.52,64.2,5.5,10.5,21.6,4.1,1.0,12.7,549.0,0
31.0,57.1,22.1,27.2,26.5,6.9,1.54,8.5,713.0,2
30.9,83.3,4.7,22.7,35.9,14.86,2.97,5.2,631.0,3
21.8,61.9,27.4,31.3,23.8,7.7,1.136,10.8,340.0,0
32.74,87.8,3.4,15.9,36.0,14.2,1.47,7.3,399.0,2
23.919999999999998,65.1,3.5,5.2,18.7,7.9,0.9,10.7,458.0,0
31.3,46.6,1.4,7.5,21.8,4.4,0.87,11.82,233.0,0
22.8,83.4,28.2,42.9,42.6,9.8,1.71,4.5,818.0,3
28.72,70.72,21.4,29.3,23.4,7.74,1.17,5.7,612.0,2
34.9,87.2,2.4,17.5,50.9,31.5,3.04,9.0,937.0,1
31.4,78.7,7.7,14.3,22.52,17.5,1.75,9.440000000000001,549.0,3
34.4,86.3,28.4,50.6,34.5,42.3,2.28,3.2,685.0,1
23.2,57.5,17.8,26.2,11.0,2.9,1.19,10.4,500.0,0
30.5,89.7,62.0,138.7,40.6,17.92,2.22,6.4,574.0,1
31.959999999999997,53.4,5.3,10.8,34.8,15.9,1.16,10.34,728.0,2
32.1,73.6,39.4,54.8,39.5,6.8,2.0,4.2,493.0,3
14.1,63.64,3.6,9.219999999999999,17.4,7.0,0.99,11.1,238.0,0
27.6,52.0,48.9,53.6,28.7,5.1,1.65,5.6,364.0,2
21.5,72.6,4.5,9.5,22.4,4.7,0.98,14.760000000000002,482.2,0
31.3,101.5,33.4,52.8,39.17999999999999,18.2,1.97,5.2,488.0,3
28.8,76.6,17.2,34.6,27.9,6.5,1.44,5.4,475.8,2
31.1,56.4,10.7,17.0,12.9,6.959999999999999,1.07,11.420000000000002,572.0,0
28.0,55.4,3.0,15.1,22.8,4.38,1.76,5.1,405.0,2
38.1,77.83999999999999,6.5,23.6,41.6,16.5,1.46,6.4,806.0,3
41.5,91.3,79.5,60.24000000000001,37.519999999999996,12.8,1.99,10.4,561.0,3
33.1,99.2,17.6,47.1,41.1,26.4,2.45,6.8,623.0,1
28.2,89.5,44.9,53.9,30.78,12.1,1.29,5.680000000000001,544.0,2
33.6,81.2,20.2,30.3,30.2,9.74,1.24,6.180000000000001,714.0,2
32.5,53.4,45.9,86.74,27.2,10.8,1.21,7.5,513.0,2
24.5,65.2,8.3,14.3,15.0,5.12,1.0,11.2,368.0,0
24.7,83.1,19.6,32.3,29.419999999999998,8.94,1.46,7.32,629.0,2
36.2,84.9,42.2,72.0,30.9,23.4,1.98,4.86,619.0,1
27.0,50.4,20.66,30.2,19.1,4.8,1.4600000000000002,5.6,490.0,2
25.68,47.6,16.4,20.2,24.0,9.9,0.85,11.5,497.2,0
23.119999999999997,93.6,22.3,31.7,19.32,7.0,1.81,7.840000000000001,585.0,2
25.82,64.6,12.1,17.6,14.2,6.4799999999999995,1.04,11.1,600.0,0
25.06,64.4,10.9,15.2,24.580000000000002,4.4,1.12,10.5,354.0,0
38.3,74.0,8.2,27.2,31.880000000000003,13.9,2.69,3.8,808.0,3
25.9,64.2,1.5,10.3,23.6,-0.4,1.1300000000000001,11.5,386.0,0
22.8,65.1,3.1,12.820000000000002,11.1,5.74,0.88,12.0,500.0,0
32.5,83.38000000000001,24.9,36.0,25.8,6.3,1.69,6.4,516.0,2
26.619999999999997,59.5,6.0,11.3,19.84,0.7,0.9,10.7,231.0,0
32.9,49.6,24.0,28.5,22.0,8.8,1.64,5.3,518.0,2
28.0,72.17999999999999,17.54,28.8,34.3,12.3,1.55,6.2,631.0,2
25.72,64.03999999999999,5.3,10.5,18.4,5.0,0.99,10.299999999999999,547.0,0
28.0,90.3,35.4,58.2,41.2,7.9,2.06,5.1,662.0,3
37.8,79.1,63.0,85.1,52.6,20.1,2.6,5.24,778.0,1
31.6,76.34,80.5,76.64,26.48,1.7,1.568,4.4,630.0,3
33.44,63.8,21.1,22.1,31.3,8.400000000000002,1.7,5.0,389.0,2
25.5,38.3,3.6,6.760000000000001,20.96,6.6,1.05,17.8,379.0,0
36.6,63.760000000000005,6.0,26.22,26.100000000000005,17.8,1.58,10.36,470.0,3
29.8,60.2,10.7,19.8,28.339999999999996,6.640000000000001,2.0,6.4,472.0,2
33.7,96.3,70.8,87.3,25.96,12.98,2.33,4.8,557.0,1
26.2,62.0,79.2,86.0,31.46,6.9399999999999995,1.412,5.9,615.0,2
27.6,66.96000000000001,0.0,4.5,25.1,4.3,1.07,11.4,536.0,0
30.8,60.3,1.1,9.92,19.14,4.779999999999999,0.96,11.4,470.0,0
23.7,51.7,11.559999999999999,22.2,23.96,7.0,1.07,8.9,371.0,0
28.660000000000004,70.7,6.4,14.2,26.1,11.0,2.24,8.16,644.0,3
27.3,61.2,12.1,36.44,17.5,5.1,2.03,9.3,502.0,2
28.4,48.0,11.1,17.7,20.580000000000002,4.819999999999999,1.06,16.4,334.0,0
34.5,78.4,9.0,21.6,39.1,7.5,1.79,5.2,596.8,2
20.4,52.8,11.7,16.7,24.4,2.3,1.05,11.78,430.0,0
30.9,92.2,10.7,64.08,34.239999999999995,9.6,2.55,4.8,429.0,3
23.4,54.7,10.2,12.8,18.14,4.5,1.13,10.9,362.0,0
28.8,76.6,124.1,135.5,26.619999999999997,10.0,1.5599999999999998,5.0,566.0,3
36.4,80.3,103.0,106.4,26.5,10.6,1.6440000000000001,3.7,844.0,1
28.380000000000003,75.8,1.1,19.5,29.7,7.0,1.78,8.86,402.0,2
24.2,62.21999999999999,15.02,20.86,17.2,7.2,0.96,14.8,497.0,0
32.1,54.6,3.8,31.060000000000002,28.1,10.18,1.54,5.2,475.8,2
31.6,97.6,85.9,101.9,30.4,25.8,1.82,7.4,804.0,3
23.3,42.6,7.4,10.6,23.7,5.2,1.14,13.4,292.0,0
26.7,100.1,3.9,34.5,31.380000000000003,15.5,2.244,3.7,457.0,3
31.3,100.3,7.0,50.339999999999996,38.1,20.2,2.19,4.2,770.0,3
29.6,83.0,4.0,14.1,21.18,3.2,1.05,11.9,511.0,0
25.3,76.0,33.9,44.0,27.3,9.1,1.41,6.2,488.0,2
26.4,60.3,6.5,13.2,20.880000000000003,5.1,0.88,10.2,412.0,0
23.9,61.4,28.2,40.3,37.0,11.3,1.56,6.9,559.0,2
24.880000000000003,61.8,3.2,9.9,18.979999999999997,5.92,0.93,11.0,438.0,0
32.78,71.3,11.8,60.019999999999996,26.1,23.5,2.16,5.4,730.0,3
38.7,71.9,5.4,31.0,50.3,9.579999999999998,2.81,6.4,503.0,1
32.4,83.3,2.3,18.4,30.9,15.1,1.54,7.24,355.0,2
26.7,71.3,6.2,12.7,23.6,4.88,1.04,11.1,389.0,0
50.9,79.9,22.5,31.919999999999998,38.2,9.0,1.456,8.4,611.0,1
34.7,88.9,8.9,16.1,33.3,8.5,1.19,6.0,447.0,2
33.5,76.5,0.1,8.8,26.380000000000003,9.120000000000001,1.41,5.6,351.0,2
26.0,66.05999999999999,13.2,22.4,25.860000000000003,7.0,1.02,9.84,210.0,0
28.2,68.1,7.2,14.14,20.8,4.7,1.07,10.2,379.0,0
23.4,42.5,1.9,6.4,20.6,4.3,1.19,11.3,493.0,0
25.6,52.6,1.9,3.6,18.860000000000003,6.2,1.07,11.700000000000001,492.0,0
23.04,41.5,0.3,7.1,21.259999999999998,3.2,1.012,11.4,212.0,0
29.48,75.7,2.3,18.1,29.4,9.26,1.45,8.02,487.0,2
34.17999999999999,90.72,17.9,46.0,42.9,21.1,2.36,2.8,517.0,1
35.8,79.58,2.9,33.32,30.259999999999998,14.5,1.59,7.7,661.0,2
31.640000000000004,72.7,27.46,41.660000000000004,21.2,9.7,1.59,6.16,404.0,2
31.7,47.3,1.2,6.9,11.5,5.5,1.18,15.7,451.0,0
21.5,73.3,1.8,8.5,18.6,8.3,0.94,13.1,207.0,0
40.0,66.1,21.7,28.919999999999998,28.1,2.7,1.66,5.9,745.0,3
39.1,82.4,24.3,49.8,34.34,11.5,1.7399999999999998,5.32,818.0,3
24.759999999999998,43.8,18.4,23.1,20.9,2.6,0.9179999999999999,12.1,253.0,0
39.6,96.2,47.1,65.4,35.8,17.1,2.03,5.2,661.0,3
32.040000000000006,91.9,22.3,34.2,43.7,17.4,2.07,3.1,900.0,1
26.4,77.1,20.6,24.8,24.1,12.4,1.46,11.680000000000001,576.0,2
47.4,93.1,72.7,96.6,34.3,17.160000000000004,2.54,5.7,797.0,1
29.7,74.4,0.6,6.0,22.4,3.5,0.74,11.6,583.0,0
25.2,63.2,8.9,19.6,41.7,9.9,2.14,5.1,473.0,3
25.0,75.7,4.7,7.8,21.2,5.2,1.15,16.0,541.0,0
28.939999999999998,67.6,6.0,15.4,29.2,7.74,1.42,10.379999999999999,564.0,2
26.68,56.8,0.2,4.7,24.6,10.2,1.49,5.3,696.0,2
21.5,74.6,0.3,8.1,15.9,6.3,1.02,11.44,381.0,0
33.1,66.84,3.7,9.5,17.2,8.9,1.61,5.7,504.0,2
24.1,47.5,22.8,26.0,26.5,4.1,1.174,9.76,406.0,0
35.4,84.6,34.1,92.16,23.9,9.4,1.63,9.1,629.0,2
25.8,76.6,8.6,16.5,22.4,6.2,0.99,10.559999999999999,514.0,0
24.7,62.839999999999996,16.54,18.559999999999995,16.92,5.5,1.01,12.1,443.0,0
23.1,100.8,7.4,30.0,28.74,16.3,1.8,7.2,711.0,3
54.6,90.7,48.9,62.9,29.439999999999998,8.78,2.74,5.82,617.0,1
35.9,87.0,23.32,34.1,29.2,17.2,1.33,7.2,591.8,2
30.5,75.1,12.379999999999999,25.660000000000004,29.359999999999996,7.6,1.21,6.1,401.0,2
31.76,48.8,0.7,27.860000000000003,32.88,13.239999999999998,1.65,5.1,662.0,2
28.3,52.1,5.1,9.8,17.96,2.7,0.9,10.9,271.0,0
31.2,74.7,57.6,38.04,31.220000000000006,11.8,2.15,3.4,463.0,3
27.380000000000003,55.1,3.8,14.9,26.22,5.2,1.38,8.4,437.4,2
42.7,63.3,18.9,24.8,45.4,29.3,1.782,7.4,526.6,3
30.2,77.2,39.3,44.0,32.239999999999995,12.7,1.34,6.4,372.0,2
36.0,70.7,69.5,78.1,25.839999999999996,10.66,2.28,7.2,420.0,3
36.5,103.6,19.1,83.42,32.339999999999996,7.4,2.15,3.3,879.0,1
26.3,54.7,2.0,8.2,27.9,3.4,1.05,17.0,330.0,0
34.6,70.2,60.3,81.9,32.96,16.0,2.28,2.7,526.0,1
26.5,52.8,1.2,5.5,26.5,3.4,0.91,12.1,377.0,0
25.1,66.8,18.9,21.1,22.619999999999997,5.0,0.96,11.3,423.4,0
30.0,66.1,17.3,25.3,22.259999999999998,6.0,1.55,8.0,482.0,2
32.0,74.82000000000001,31.099999999999994,127.8,29.68,11.919999999999998,2.75,9.2,622.0,1
26.2,41.0,0.3,6.4,23.4,7.3,1.12,11.0,432.0,0
24.6,46.5,5.9,9.18,14.2,6.7,0.96,10.5,547.0,0
24.919999999999998,72.9,1.9,10.4,22.7,2.1,0.89,10.8,300.0,0
22.7,70.14,15.8,19.6,17.4,3.3400000000000007,0.99,11.4,516.0,0
23.98,57.9,21.9,27.3,21.9,4.3,1.02,11.1,336.0,0
31.76,69.1,60.1,76.5,30.6,7.540000000000001,1.44,5.7,512.0,2
32.7,94.8,7.8,62.18000000000001,31.76,9.8,1.63,5.4,392.0,2
29.0,51.7,8.4,13.0,16.5,5.0,1.01,10.1,226.0,0
27.7,69.1,13.6,19.1,21.6,6.14,0.9740000000000002,10.5,231.0,0
24.6,64.6,17.1,20.3,20.5,6.7,0.9,10.5,355.0,0
21.9,77.4,21.1,27.8,21.1,4.5,1.03,10.0,384.0,0
25.859999999999996,75.67999999999999,8.4,15.0,15.680000000000001,2.6,1.01,11.5,275.0,0
26.7,41.8,1.5,6.5,25.5,2.5,1.07,11.44,303.0,0
32.8,69.52000000000001,13.6,22.2,35.2,7.3,1.31,10.16,534.0,2
28.9,70.6,3.6,21.7,62.1,13.5,1.702,2.7,678.0,1
29.7,80.8,16.080000000000002,14.8,29.060000000000002,7.2,1.73,8.64,516.8,2
20.0,79.1,1.4,3.5,22.5,4.8,0.89,12.959999999999999,407.0,0
29.2,66.9,5.2,34.980000000000004,30.6,9.48,1.47,10.5,513.2,2
21.8,69.0,0.7,7.959999999999999,17.68,6.3,0.95,11.6,489.0,0
20.5,58.3,1.8,6.7,14.6,5.5,0.78,16.0,260.0,0
25.4,59.1,16.0,16.6,15.2,6.8,1.04,10.5,439.0,0
22.2,74.0,90.0,35.72,29.1,6.38,1.94,5.2,573.0,3
33.42,95.1,25.020000000000003,46.7,42.9,21.3,2.16,2.8,582.0,1
33.2,81.1,54.5,65.5,20.2,7.9,1.42,6.039999999999999,418.0,2
28.5,69.0,16.3,22.32,23.0,7.7,1.71,5.5,465.4,2
30.3,86.7,6.2,30.2,36.5,17.8,2.31,6.359999999999999,553.0,1
34.9,96.2,48.5,85.28,29.0,15.2,2.4,6.0,569.0,3
28.0,76.6,24.8,35.9,28.1,13.4,1.4,7.4,440.0,2
32.82,76.47999999999999,9.9,20.1,24.3,11.1,1.19,9.64,453.0,2
24.1,65.6,0.2,7.1,24.7,3.7,1.1,13.2,370.0,0
29.98,63.3,3.0,23.6,29.98,14.2,2.07,9.6,548.0,3
29.72,69.3,11.599999999999998,78.8,26.5,10.3,1.87,12.2,579.0,3
24.979999999999997,58.220000000000006,1.8,8.6,25.2,3.4,1.16,11.7,501.0,0
22.1,50.4,4.0,11.5,14.3,9.7,0.922,13.6,466.0,0
29.6,44.2,24.7,27.3,22.939999999999998,7.7,1.01,7.82,315.0,0
38.8,90.1,63.2,53.519999999999996,44.7,23.5,2.35,3.5,612.0,1
29.8,62.8,22.2,32.8,36.9,8.84,1.55,5.0,437.0,2
26.6,54.5,3.9,13.820000000000002,21.62,5.5,1.09,10.3,580.0,0
35.5,84.7,9.4,55.519999999999996,32.779999999999994,14.9,1.55,5.24,626.0,2
37.1,72.4,60.3,73.38,28.98,14.0,2.17,3.4,580.0,3
35.4,65.0,22.6,46.2,36.18,23.0,2.004,4.52,509.0,3
