Study_Hours_Per_Day,Extracurricular_Hours_Per_Day,Sleep_Hours_Per_Day,Social_Hours_Per_Day,Physical_Activity_Hours_Per_Day,GPA,Stress_Level
5.7,2.2399999999999998,8.1,3.2,3.72,3.08,1
9.5,3.2,8.06,1.7,2.76,3.59,0
5.2,2.3,8.8,5.3,2.4,2.61,1
6.7,3.3,6.38,1.64,3.3,2.95,0
9.0,0.6,7.3,4.3,4.0,3.15,0
8.6,2.6,8.5,2.3,4.92,3.14,0
5.9,3.6,7.9,2.4,4.2,2.64,1
7.3,3.8,7.38,3.5,3.46,3.58,0
5.1,3.5,7.58,3.2,2.5,2.79,1
8.5,3.7,8.5,0.5,3.5799999999999996,3.65,0
7.1,2.1599999999999997,7.4,4.0,0.3,3.33,2
7.3,0.5,9.9,5.0,1.3,3.11,2
8.0,1.48,5.3,2.0,7.1,3.42,0
9.0,0.0,6.7,2.4,5.9,3.51,0
6.7,1.4,8.7,2.7,4.5,3.02,2
6.1,1.8,7.4399999999999995,1.1,6.4799999999999995,2.38,0
9.6,1.4,7.9,3.2,1.9,3.43,0
5.1,2.7,7.94,5.8,5.540000000000001,2.71,0
5.4,2.38,7.68,3.6,3.5,2.59,1
5.3,2.4400000000000004,6.0,5.4,4.3,2.904,1
5.2,1.9,7.8,0.4,8.7,2.67,1
6.720000000000001,1.8,7.6,2.8199999999999994,3.2,2.8579999999999997,0
5.8,0.7,9.3,5.7,2.5,2.46,1
7.519999999999999,1.1,8.2,2.38,5.3,3.22,2
5.1,0.9,7.720000000000001,4.0,7.8,3.02,1
5.1,1.24,8.86,1.1,8.4,2.52,1
7.080000000000001,1.0,8.6,5.1,3.8,2.97,1
8.2,2.2800000000000002,8.3,1.0,3.9,3.5,0
5.1,0.3,6.0,0.2,12.4,2.7,1
5.9,2.3,7.1,2.98,4.840000000000001,2.78,1
6.3,1.94,8.0,1.6,6.6,3.15,2
8.1,1.6,7.8,2.6,3.9,3.26,0
8.8,0.6,6.76,3.08,2.7,3.3,0
9.5,3.2,7.1,0.1,4.1,3.49,0
6.640000000000001,1.0,5.7,5.0,4.1,2.89,0
9.9,2.1,7.44,1.6,4.5,3.52,0
6.4,2.52,8.3,5.0,2.1,2.76,2
6.0,0.0,5.7,3.46,6.9,2.95,0
8.0,2.7,5.9,3.22,1.9,3.4,0
7.1,1.5,7.6,2.86,7.5,3.17,2
5.4,2.4,6.2,2.54,7.7,2.66,1
6.4,1.4,8.6,1.8,5.8,2.77,2
8.3,2.94,8.7,0.7,2.6,3.77,0
5.2,1.0,7.44,3.2599999999999993,2.82,3.29,1
6.7,3.1,5.5,0.5,8.2,2.99,0
8.6,2.0,8.4,2.2,2.8,3.43,0
9.0,2.8,6.4,3.54,2.4,3.24,0
6.8,0.4,9.6,2.6,5.680000000000001,3.01,2
7.959999999999999,2.2,9.4,2.56,2.1,3.01,1
9.0,2.6,8.5,3.3,0.6,3.34,0
6.1,4.0,8.26,0.2,4.0,2.58,2
8.5,3.7,5.9,3.4,2.5,3.06,0
9.34,2.04,9.7,0.4,0.4,3.65,0
9.3,3.4,6.6,4.12,0.8,3.41,0
6.2,1.9,7.92,4.2,4.7,2.84,0
7.5200000000000005,2.9,6.720000000000001,1.9,7.2,3.29,0
6.6,2.5,9.4,3.3200000000000003,5.8999999999999995,3.03,2
6.2,2.74,9.4,1.3800000000000001,8.2,2.95,2
9.7,3.2,10.0,0.4,0.7,3.67,0
8.8,2.3600000000000003,7.4,3.8,2.4,3.23,0
7.1,3.0,6.2,0.7,5.2,3.36,2
6.8,2.7399999999999998,6.5,1.4,8.2,3.01,2
7.419999999999999,2.04,6.1,1.6,2.6,3.08,2
7.9,0.4,7.1,3.4799999999999995,2.3,3.282,0
8.1,0.7,10.0,1.2,4.0,3.35,0
9.7,2.6,8.0,1.9,1.8,3.272,0
7.220000000000001,1.3800000000000001,8.9,2.1,6.2,2.81,2
5.3,3.9,6.720000000000001,5.0,0.4,3.08,1
8.5,0.6,9.1,1.3,4.5,3.16,0
6.1,2.3,8.0,3.4200000000000004,4.3,2.79,2
9.4,3.8,9.3,1.2,0.3,3.33,0
8.3,2.2,5.4,3.1799999999999997,5.6,2.97,0
7.56,2.0,5.4,1.3,6.7,3.14,0
8.4,0.3,8.2,3.0,3.0,3.77,0
9.1,1.4,8.4,2.64,2.2,3.26,0
6.659999999999999,3.5,7.32,3.4,1.8,2.862,2
8.5,2.7,8.1,2.4200000000000004,2.46,3.38,0
5.8,3.5,9.4,0.2,5.1,2.84,1
6.7,3.0,5.8,4.9,5.7,3.03,0
9.2,1.06,5.0,2.84,6.1,3.42,0
8.2,1.0,8.2,3.2,3.4,3.24,0
8.9,0.4,8.8,3.2,2.7,3.32,0
8.2,3.7,5.5,5.6,1.0,3.29,0
8.4,0.3,6.5,4.2,4.6,3.152,0
6.040000000000001,1.72,5.2,5.2,4.4,2.86,0
9.9,3.9,7.720000000000001,0.2,1.3,3.8,0
8.4,2.52,6.4,6.0,1.4,3.25,0
7.1,2.2600000000000002,5.8,4.8,5.779999999999999,2.86,0
5.4,2.7,7.06,1.6,6.0,2.95,1
9.8,0.6,7.2,5.7,0.7,3.5420000000000003,0
7.0,1.1,9.9,2.5,3.5,2.84,2
9.5,0.9,6.1,2.16,7.3,3.17,0
8.66,1.9,9.8,0.6,2.4,3.68,0
9.3,3.1,8.9,2.3,0.4,3.52,0
5.7,0.1,9.6,3.7,4.9,3.12,1
9.0,1.9,7.7,1.7200000000000002,4.959999999999999,3.21,0
6.0,2.0,5.3,3.5,7.2,3.26,0
6.3,3.2,8.16,2.7,5.2,2.85,2
8.0,1.2,8.5,5.2,1.1,2.72,2
8.9,1.18,7.4,0.6,4.3,3.33,0
8.1,2.8,7.8,0.1,5.2,2.98,0
6.6,2.1,5.4,2.44,7.8,2.79,0
7.8,2.8,9.0,0.9,3.6,3.11,2
5.8,0.4,8.2,4.2,5.4,2.88,1
8.5,3.5,8.6,2.7,5.56,3.15,0
6.7,3.3,7.459999999999999,5.4,3.2,3.27,0
7.3,2.6,7.6,3.34,2.1,3.13,2
5.4,0.2,8.319999999999999,1.0,11.2,2.75,1
9.9,1.3,5.9,4.7,2.2,3.57,0
8.3,2.0,8.46,4.2,1.7,3.25,0
6.0,2.7,5.4,0.2,3.8600000000000003,2.92,0
6.3,1.9,9.3,4.4,2.1,2.85,2
6.7,2.7600000000000002,7.38,0.2,5.7,3.32,2
9.3,1.3599999999999999,7.2,3.8,1.4,3.61,0
9.5,1.7,6.4,3.6,2.8,3.42,0
9.6,0.8,7.3,2.54,2.0,3.3520000000000003,0
8.6,3.6,5.9,1.4,4.52,3.37,0
9.9,0.7,9.3,2.0,2.1,3.272,0
6.459999999999999,3.02,6.8,3.6,4.3,3.01,2
5.8,1.98,9.8,1.5,5.3,2.61,1
8.84,0.5,8.1,2.2,3.62,3.57,0
6.2,0.3,5.8,3.1,8.6,3.13,0
6.62,1.0,7.62,4.2,3.5,2.98,2
5.8,0.7,5.2,4.4,7.9,2.81,0
9.2,3.2,7.9,3.2,2.66,3.8,0
6.0,0.4,8.18,0.3,11.0,3.05,2
5.2,0.5,7.9,2.7199999999999998,5.4,2.79,1
6.6,2.0,5.2,2.88,4.66,3.17,0
7.3,2.1,7.4,4.0,3.2,3.16,2
5.7,0.1,6.5,3.34,6.340000000000001,2.98,1
9.8,0.4,6.32,2.4,3.0,3.26,0
8.1,0.7,8.5,2.2,0.9,3.43,0
7.4799999999999995,2.5,9.3,2.7,4.119999999999999,3.2,2
5.2,3.7,8.4,4.1,2.6,2.91,1
7.0,2.6,5.5,3.9,5.0,2.82,0
10.0,0.2,9.9,1.6,2.3,3.56,0
7.8,3.0,9.4,1.5,3.9799999999999995,3.132,2
6.6,2.7,9.0,4.3,1.4,2.93,2
9.1,0.5,7.7,0.0,6.7,3.64,0
5.58,1.22,7.0,4.2,4.7,2.79,2
6.2,1.5,6.1,3.0,9.8,3.02,2
8.0,2.7,8.1,2.4,3.34,3.4,2
7.6,1.9,5.1,2.68,7.4,3.08,0
6.9,1.6,7.720000000000001,3.2,4.4,2.932,2
9.1,2.9,7.919999999999999,0.0,2.2,3.48,0
6.0,0.0,7.76,5.4,5.880000000000001,2.92,2
5.3,3.7,6.8,0.6,7.6,2.78,1
7.4,1.0,6.4,1.8,7.42,3.15,2
6.6,2.4,7.76,1.6,4.8,3.27,2
7.1,0.5,5.9,2.2,6.4,3.09,0
8.5,0.4,7.8,1.86,5.8,3.01,0
9.8,2.06,9.0,1.8,1.5,3.5,0
9.8,2.4,9.1,2.4,0.3,3.38,0
6.1,0.8,8.1,2.5,6.5,2.67,2
8.9,1.86,9.1,2.1,2.8,3.2,0
8.3,0.4,7.780000000000001,2.7,4.5,3.162,0
8.7,3.5,8.44,0.5,5.2,3.16,0
5.1,2.6,8.0,3.3,5.0,2.65,1
8.0,2.0,9.9,2.4400000000000004,3.5,2.93,2
8.5,1.6,7.1,4.3,2.5,3.39,0
6.4,0.3,6.720000000000001,5.4,6.0600000000000005,3.29,0
6.0,2.04,8.879999999999999,2.1,8.5,2.91,2
5.3,3.2,6.2,2.74,6.1,2.64,1
9.4,1.56,7.7,2.96,2.9,3.66,0
7.220000000000001,2.6,8.180000000000001,2.6,1.0,3.26,0
7.3,0.2,7.8,5.7,3.0,3.2,2
6.0,1.92,5.5,2.7,7.7,2.72,0
8.8,1.4,8.3,4.4,6.220000000000001,3.1,0
10.0,3.7,7.7,2.2,0.4,3.44,0
7.6,2.5,5.4,4.5,4.0,3.17,0
8.9,2.8,5.2,1.8,5.3,3.2399999999999998,0
6.3,1.4,5.4,2.7800000000000002,7.08,2.58,0
7.0,1.8,6.92,2.68,4.859999999999999,3.15,2
9.6,2.0,10.0,2.0,0.4,3.46,0
6.9,3.5,9.3,2.2,4.4799999999999995,3.02,2
9.0,1.2,5.4,3.0800000000000005,6.0,3.46,0
6.0,3.9,8.2,3.12,0.9,2.83,2
5.7,3.4,8.4,2.6,2.7,3.13,1
6.5,2.0,7.4,0.9,8.2,3.0,1
6.8,0.3,5.1,0.8,7.38,3.03,0
9.8,1.7,6.6,2.84,3.6,3.58,0
7.2,0.4,8.2,1.3,6.9,3.39,2
5.8,0.2,8.9,2.8,6.3,3.11,1
5.3,4.0,5.3,4.2,6.859999999999999,2.67,0
7.139999999999999,0.2,7.5,6.0,1.8,3.21,0
9.1,3.3200000000000003,6.5,3.7,2.2,2.85,0
6.640000000000001,3.5,7.2,1.2,6.4,3.04,1
6.8,1.7,9.1,4.4,2.0,2.9,2
5.1,1.0,8.8,0.8,8.3,2.25,1
5.959999999999999,0.9,5.1,1.4,8.9,2.946,0
6.340000000000001,1.86,7.3,5.1,3.9,2.94,1
5.5,2.0,5.8,1.9,8.8,2.79,0
6.9,1.6,7.3,4.7,3.5,3.38,2
9.5,1.8,8.9,0.6,1.2,3.344,0
6.3,3.4,5.2,5.4,3.7,3.31,0
7.3,2.5,6.88,5.3,0.6,3.36,2
5.3,2.0,5.8,4.4,6.4,3.11,0
6.860000000000001,2.7,5.2,0.5,5.42,3.07,0
5.4,0.0,9.8,4.4,4.4,3.048,1
6.8,1.2,6.7,4.6,4.7,2.81,2
5.9,0.4,8.66,1.8,4.8,2.99,1
6.3,0.1,7.3,5.8,6.88,3.14,0
7.1,3.08,7.3,0.7,7.7,3.06,0
6.82,3.1,8.2,2.4,2.2,3.09,0
9.9,2.4,7.9,2.8,3.5799999999999996,3.67,0
9.1,2.6,6.9799999999999995,2.0,4.7,3.064,0
7.2,2.5,9.7,3.2399999999999998,3.5,2.69,2
5.6,0.8,9.4,3.9,4.3,3.126,1
8.120000000000001,3.4,9.6,0.4,1.3,3.28,0
8.8,2.16,9.2,3.1,1.1,3.3600000000000003,0
5.9,2.2,8.120000000000001,5.6,0.4,3.12,1
6.760000000000001,0.7,5.7,4.4,5.220000000000001,2.67,0
7.76,3.4,8.7,2.4,2.0,3.24,2
8.0,2.0,6.5,3.4,4.1,3.35,2
8.2,2.48,5.8,2.8,4.2,3.1399999999999997,0
5.0,1.0,8.6,3.12,3.4,2.71,1
8.4,0.8,7.8,2.3400000000000003,2.0,3.18,0
8.1,0.8,6.8,4.7,3.6,3.3379999999999996,0
8.8,0.1,8.7,1.2,5.2,3.2040000000000006,0
9.8,1.5,6.6,2.52,3.9200000000000004,3.61,0
10.0,1.5,6.62,3.8,1.5,3.43,0
9.4,2.4,7.26,2.1,2.9600000000000004,3.1,0
9.0,0.4,7.6,2.9,3.8,3.6,0
9.48,1.46,7.639999999999999,3.4,4.2,3.64,0
8.4,3.2,6.3,5.0,1.1,3.5,0
7.5,0.3,6.4799999999999995,2.0,8.9,3.26,0
8.9,2.1,7.2,0.9,5.380000000000001,3.53,0
6.6,1.7,5.4,1.3,6.359999999999999,3.29,0
10.0,2.06,8.2,0.9,3.62,3.63,0
7.06,3.1,5.6,2.5,4.6,3.16,0
7.9,2.6799999999999997,8.419999999999998,3.88,2.0,3.4,0
6.7,0.1,5.1,5.0,7.0200000000000005,3.03,0
6.5,3.8,6.3,2.46,4.8,2.62,2
9.4,3.4,7.839999999999999,4.3,1.0,3.18,0
6.5200000000000005,0.3,8.6,3.0,6.58,2.28,1
7.2,2.2800000000000002,8.8,2.2800000000000002,4.3,2.88,2
8.8,2.6,9.8,0.2,2.6,3.2039999999999997,0
5.3,1.6,6.3,1.5,6.04,2.75,1
6.4,3.0,7.2,4.7,4.9,3.03,2
5.3,2.0,5.2,0.4,11.1,2.31,0
6.7,3.6,5.1,4.0,5.76,3.18,0
9.8,2.2,9.7,2.06,2.2,3.16,0
8.7,3.9,6.3,3.3,1.8,3.1979999999999995,0
6.0,2.3,8.26,5.8,2.6,2.58,2
6.359999999999999,0.6,6.1,1.5,5.1,3.07,1
9.3,2.2,7.6,0.6,4.3,3.48,0
5.3,2.8,6.06,0.5,7.7,2.93,1
7.3,1.9,5.8,5.7,3.3,3.18,0
7.68,1.6,6.68,3.3,5.2,3.28,2
5.3,1.44,9.0,2.8,4.8,2.962,1
5.8,2.1799999999999997,8.8,2.9799999999999995,5.0,2.71,1
6.0,3.5,9.4,4.4,0.7,2.84,2
9.9,3.1,8.98,0.4,5.5,3.17,0
8.32,3.6,7.7,2.5199999999999996,2.7,3.15,2
8.12,1.5,8.9,4.3,0.2,3.21,0
6.0,2.8600000000000003,6.4,4.8,4.7,3.27,2
9.0,1.6,9.6,2.0,2.64,3.57,0
5.8,1.5799999999999998,7.540000000000001,1.9,4.5,2.8,1
5.9,3.6,8.3,0.8800000000000001,5.3,3.3,1
7.2,2.5,5.4,2.7800000000000002,5.4399999999999995,3.08,0
9.8,2.0,9.9,1.7,0.9,3.472,0
7.460000000000001,0.7,9.4,2.4,3.3,3.308,0
8.6,3.6,5.4,4.4,2.0,3.81,0
5.9,3.4,7.9399999999999995,3.0,2.6,2.68,1
7.4,3.3,7.3,2.1,3.9,3.34,2
7.5,3.3,6.7,1.0,5.5,3.29,2
5.5,1.0,7.42,2.1,9.7,2.93,0
7.92,1.6400000000000001,7.580000000000001,3.4,2.0,3.29,2
7.4,3.9,8.2,1.2600000000000002,3.9,3.02,2
8.4,1.3,8.22,0.4,5.5,3.32,0
6.1,1.6,6.4,3.9,4.3,3.1420000000000003,2
8.5,2.1,7.5,2.48,3.44,3.38,0
9.4,3.1,8.9,3.1,0.9,3.45,0
6.959999999999999,3.6,8.4,2.94,4.779999999999999,2.92,2
7.3,3.5,7.7,2.1,3.96,2.9,2
9.9,0.4,7.1,0.3,6.3,3.55,0
6.4,3.4,6.5,5.5,2.2,3.0,2
8.8,3.2,5.1,5.8,5.459999999999999,3.13,0
9.1,1.1,9.4,0.5,3.54,3.58,0
8.5,2.18,8.0,2.9,6.3,3.27,0
6.5,2.4,6.5,1.8,6.8,2.91,2
8.7,0.2,9.5,3.18,0.8,3.5,0
8.2,1.9600000000000002,5.4,1.4,7.0,3.77,0
9.0,0.1,7.9,3.2199999999999998,2.02,3.36,0
5.3,3.3,8.0,2.8000000000000003,6.7,3.03,1
5.5,3.6,7.7,5.0,1.6,2.86,1
7.6,2.3400000000000003,6.6,2.6,4.74,3.34,2
8.9,2.4,9.5,1.4,1.8,3.66,0
8.0,2.8,6.2,3.1,3.9,3.46,2
5.5,1.5,7.4,3.9,5.7,2.85,1
8.7,2.0,8.2,1.4400000000000002,4.7,3.42,0
6.3,1.4,7.4,0.3,6.720000000000001,2.86,2
9.9,1.3,7.4,1.1,4.3,3.378,0
8.1,1.1,6.0,3.1,5.220000000000001,3.15,0
9.0,2.3,8.120000000000001,1.5,3.6,3.2,0
9.7,1.6,5.4,3.14,2.7,3.39,0
7.5,3.5,7.5,2.18,1.6,2.97,2
10.0,0.5,6.4,2.4,4.7,3.14,0
7.24,2.9,8.0,1.1,3.8,3.11,0
9.1,3.8,9.1,0.0,2.0,3.3519999999999994,0
6.3,0.2,8.0,4.1,5.4,2.97,2
5.6,1.5,7.3,3.9400000000000004,4.0200000000000005,2.8,1
8.8,0.3,5.4,2.1,7.4,3.12,0
9.7,2.7,7.18,3.2399999999999998,2.0,3.44,0
8.2,3.7,8.1,3.5,0.5,3.23,0
8.6,1.9600000000000002,9.5,0.4,5.0,2.9,0
5.880000000000001,1.7,7.859999999999999,2.9,7.8,2.79,1
7.9,1.9,5.6,3.4,6.9,3.44,0
7.18,3.4,8.5,3.14,2.2,3.07,0
8.4,1.1,7.960000000000001,4.7,3.3,3.54,0
9.1,2.2600000000000002,9.6,0.8,4.34,3.31,0
7.4,1.8399999999999999,7.38,2.7800000000000002,4.6,2.9560000000000004,2
6.9,0.7,7.2,0.9,8.3,3.26,2
8.940000000000001,1.6199999999999999,5.8,0.2,4.9,3.69,0
6.7,0.3,7.0,1.9,8.1,3.28,2
8.4,2.4,8.42,1.3,5.1,3.25,0
8.4,1.3599999999999999,7.4,2.62,7.4,3.32,0
7.5,3.9,6.9,0.86,5.5,3.11,2
5.8,0.1,7.9799999999999995,2.8,6.5,2.8,1
6.4,1.92,5.6,5.7,4.2,3.1,0
8.0,3.3,9.9,0.8,2.0,3.13,2
9.8,2.04,6.9,1.9,5.18,3.37,0
7.8,2.48,8.1,3.12,0.9,3.2,2
7.2,2.54,6.3,1.2,8.1,3.05,2
6.4,3.9,7.8,2.0,4.140000000000001,2.87,2
7.9,0.6,7.2,3.4200000000000004,4.5,2.68,2
10.0,3.5,8.1,1.52,1.0,3.44,0
8.1,0.8,7.0,0.2,4.4,3.74,0
6.1,3.9,9.5,3.2,1.3,2.61,2
7.7,3.5,5.7,4.7,4.499999999999999,3.21,0
6.4,3.5,7.140000000000001,0.7,3.7,2.89,2
7.3,3.9,7.4,2.16,5.340000000000001,2.74,2
6.4,0.8,8.8,2.3,5.7,3.21,2
7.6,2.0,7.0600000000000005,5.2,1.3,3.13,2
9.1,2.68,7.9,3.7,1.54,3.138,0
6.0,0.4,9.3,2.6,5.7,3.02,2
8.1,3.7,5.1,2.9,4.2,2.63,0
8.4,2.9,8.5,0.6,3.6,3.07,0
9.0,1.1,6.1,5.7,2.1,3.07,0
5.0,4.0,8.4,5.0,1.6,2.9,1
8.7,2.72,7.18,4.5,1.4,3.41,0
7.44,2.12,9.2,2.1,1.3,3.086,0
5.4,1.6,7.0,0.4,7.640000000000001,2.63,1
6.7,2.86,9.0,5.7,2.2,2.63,2
5.4,2.0,9.0,4.2,3.4,2.85,1
5.3,0.3,7.0,1.8,9.6,2.64,1
9.0,3.7,6.5600000000000005,3.9,0.4,3.16,0
6.6,1.9,6.1,3.8,5.6,3.0,2
6.8,2.6,5.6,3.9,3.7,3.08,0
